"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
255,"B.P.P. DHELWARIYA CHAUKAGHAT R.NO. 3",808,640,1,1449,465,327,0,792,719,0,50,22,575,42,3,2,2,34,1,3,3,5,4,3,0,3,1,2,0,0,0,2,1,2,1,2,2,4,1,5,3,3,1,1,1,1,1,0,1,0,2,0,3,792
256,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 1",595,390,0,985,428,222,0,650,650,0,262,8,23,0,0,0,3,316,7,0,0,0,0,0,0,5,1,1,1,1,0,0,2,3,0,0,2,0,0,1,3,2,2,1,0,0,1,1,0,0,0,4,0,650
257,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 2",424,291,0,715,272,142,0,414,414,0,190,12,8,0,0,0,0,192,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,414
258,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 3",922,559,0,1481,576,275,0,851,851,0,377,12,148,3,0,1,1,287,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,0,2,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,1,0,851
259,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 4",331,224,0,555,240,94,0,334,272,0,227,0,3,3,0,1,0,88,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,334
260,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 5",718,511,0,1229,533,298,0,831,755,0,376,19,62,6,1,2,1,323,4,1,0,1,0,1,1,3,1,0,0,0,0,0,0,11,0,1,0,0,2,0,5,3,1,1,1,0,0,0,0,0,0,3,1,831
261,"B.P.P. MATAPRASAD CHAUKAGHAT R.NO. 6",649,400,0,1049,440,207,0,647,497,0,309,5,40,0,0,0,0,272,7,0,0,2,0,1,1,4,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,647
262,"S. GIRLS SCHOOL KAJISADULLAPURA R.NO. 1",418,295,0,713,348,195,0,543,538,0,273,2,2,1,0,0,1,250,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,543
263,"S. GIRLS SCHOOL KAJISADULLAPURA R.NO. 2",438,330,0,768,336,178,0,514,454,0,159,8,5,1,1,0,4,312,8,1,0,1,0,1,0,3,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,514
264,"S. GIRLS SCHOOL KAJISADULLAPURA R.NO. 3",584,400,0,984,467,205,0,672,580,0,195,17,133,1,0,1,0,284,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,5,0,0,1,2,1,0,1,1,1,0,1,0,1,0,0,1,2,15,2,672
265,"S. GIRLS SCHOOL KAJISADULLAPURA R.NO. 4",530,371,0,901,399,202,0,601,587,0,198,9,44,28,0,1,2,291,6,0,0,0,0,0,1,2,0,0,1,0,0,0,0,4,0,0,0,0,1,2,1,1,1,4,0,0,0,0,0,0,0,4,0,601
266,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO. 1",743,433,0,1176,528,238,0,766,756,0,300,5,16,0,1,0,2,399,2,1,0,0,0,1,0,2,2,0,0,1,0,0,0,4,0,1,0,1,2,0,2,5,1,1,0,0,0,0,0,2,1,11,3,766
267,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO. 2",474,293,0,767,329,158,0,487,456,0,214,2,10,0,0,0,0,252,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,487
268,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO. 3",628,384,0,1012,484,239,0,723,501,0,325,5,38,3,0,0,0,328,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,5,0,0,0,0,0,0,2,0,1,2,0,1,1,0,1,0,0,4,0,723
269,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO. 4",518,315,0,833,371,188,0,559,550,0,302,3,5,0,0,0,0,225,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,7,4,559
270,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO. 5",598,404,0,1002,458,270,0,728,728,0,272,13,76,10,3,0,1,332,2,0,1,0,0,1,0,2,3,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,728
271,"MADARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.N0.6",425,340,0,765,325,206,0,531,426,0,181,3,135,2,1,0,0,193,2,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,531
272,"MASARSA DAYARTULLA ISLAH CHIRAGE ULUM RASULPURA R.NO.7",511,429,0,940,338,197,0,535,501,0,269,14,32,1,0,0,1,197,1,0,0,2,0,0,2,2,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,535
273,"K.N.U.R. NAWAPURA PURVI RAILWAY R.NO. 1",561,380,0,941,466,222,0,688,688,0,111,29,358,3,1,0,1,164,1,2,0,0,0,1,0,2,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,688
274,"K.N.U.R. NAWAPURA PURVI RAILWAY R.NO. 2",679,421,0,1100,454,218,0,672,638,0,95,28,261,1,0,4,1,251,4,3,1,0,0,1,0,3,1,0,2,0,2,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,672
275,"K.N.U.R. NAWAPURA PURVI RAILWAY R.NO. 3",758,549,0,1307,604,263,0,867,857,0,214,70,95,4,0,1,1,416,13,1,1,1,0,0,1,6,1,0,1,0,0,0,0,3,2,2,0,0,1,0,1,6,0,2,0,1,0,0,0,1,0,16,6,867
276,"N.M.P. MAWESHIKHANA ALAIPUR R.NO. 1",880,586,0,1466,585,245,0,830,750,0,137,29,136,2,1,0,3,492,10,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,1,0,5,1,830
277,"N.M.P. MAWESHIKHANA ALAIPUR R.NO. 2",548,361,0,909,354,191,0,545,517,0,40,14,82,0,0,0,3,390,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,1,545
278,"N.M.P. MAWESHIKHANA ALAIPUR R.NO. 3",599,463,0,1062,345,173,0,518,338,0,61,20,132,16,1,4,1,223,9,1,1,1,0,3,0,2,0,0,4,5,0,1,0,2,3,1,0,5,2,3,2,2,1,0,1,0,1,0,0,0,0,8,2,518
279,"N.M.P. MAWESHIKHANA ALAIPUR R.NO.4",711,474,0,1185,408,184,0,592,562,0,63,11,108,16,0,0,1,362,3,0,0,0,0,0,1,6,0,0,1,0,3,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,8,2,592
280,"N.M.P. MAWESHIKHANA ALAIPUR R.NO. 5",697,512,0,1209,392,199,0,591,493,0,257,16,15,9,1,0,3,260,6,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,2,1,2,0,0,7,1,591
281,"N.M.P. MAWESHIKHANA ALAIPUR R.NO. 6",529,364,0,893,321,206,0,527,460,0,159,7,49,11,0,0,1,266,5,3,2,0,2,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,5,0,527
282,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 1",206,192,0,398,124,101,0,225,203,0,14,0,181,3,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,225
283,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 2",459,408,0,867,264,233,0,497,477,0,25,18,410,2,4,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
284,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 3",572,450,0,1022,257,339,0,596,588,0,48,8,417,16,0,0,3,80,1,4,1,1,1,1,0,4,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,596
285,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 4",521,464,0,985,316,255,0,571,522,0,70,6,441,4,1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,571
286,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 5",784,624,0,1408,420,350,0,770,570,0,42,40,530,15,1,2,2,87,5,3,1,0,1,0,1,3,2,2,1,4,2,1,2,0,0,0,0,1,0,1,0,10,1,0,0,1,0,1,1,0,3,0,4,770
287,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 6",484,344,0,828,274,180,0,454,454,0,48,11,301,3,1,3,2,72,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,454
288,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 7",239,221,0,460,149,106,0,255,231,0,26,0,198,0,0,0,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
289,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 8",428,347,0,775,292,209,0,501,496,0,69,7,312,31,1,2,13,39,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,2,0,0,0,0,5,2,0,1,2,0,3,1,0,0,1,0,1,501
290,"QUEENS INTER COLLEGE JAGATGANJ R.NO. 9",442,315,0,757,294,175,0,469,459,0,76,9,106,23,0,0,1,217,7,0,2,0,0,0,2,2,0,2,0,0,0,0,1,3,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,8,3,469
291,"DURGA B.V. TELIYABAG",522,460,0,982,307,245,0,552,427,0,43,18,436,7,1,1,0,21,1,1,1,0,1,1,0,2,0,1,4,1,0,0,0,3,1,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,1,0,0,552
292,"P.K.P. KAILGARH R.NO. 1",541,438,0,979,369,285,0,654,448,0,63,74,225,3,1,1,1,255,3,0,1,0,0,1,1,1,2,2,1,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,5,1,654
293,"P.K.P. KAILGARH R.NO. 2",401,359,0,760,271,209,0,480,480,0,33,5,356,11,1,0,0,50,2,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,1,1,0,1,1,1,4,0,0,0,1,0,1,0,0,0,2,1,480
294,"SHRAM AYUKT KARYALAY NATIIMILI R.NO. 1",777,579,1,1357,519,303,0,822,82,0,160,10,69,11,1,1,2,525,7,0,0,1,2,0,0,4,0,0,0,0,0,1,1,3,0,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,3,822
295,"SHRAM AYUKT KARYALAY NATIIMILI R.NO. 2",275,172,0,447,216,96,0,312,303,0,75,5,18,2,0,0,3,196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,312
296,"VIVING INSTTUTE DHOOPCHANDI R.NO. 1",414,322,0,736,232,164,0,396,343,0,26,20,297,6,0,0,1,39,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,396
297,"VIVING INSTTUTE DHOOPCHANDI R.NO. 2",437,389,0,826,227,190,0,417,335,0,35,23,304,4,0,0,0,38,0,1,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,417
298,"VIVING INSTTUTE DHOOPCHANDI R.NO. 3",541,412,0,953,298,246,0,544,537,0,49,27,441,1,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,544
299,"VIVING INSTTUTE DHOOPCHANDI R.NO. 4",350,276,1,627,252,149,0,401,394,0,27,1,257,2,0,1,0,103,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,401
300,"VIVING INSTTUTE DHOOPCHANDI R.NO. 5",628,399,0,1027,480,245,0,725,654,0,65,18,84,1,0,1,0,525,5,0,0,0,1,0,0,1,0,1,1,0,1,0,0,8,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,4,2,725
301,"K.P.P. DHOOPCHANDI R.NO. 1",450,404,0,854,274,220,0,494,358,0,24,13,432,2,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,494
302,"K.P.P. DHOOPCHANDI R.NO. 2",661,544,0,1205,413,323,0,736,708,0,26,16,626,8,0,1,0,50,0,2,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736
303,"K.P.P. DHOOPCHANDI R.NO. 3",552,472,0,1024,322,277,0,599,501,0,27,13,481,11,1,2,0,48,1,4,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,599
304,"K.P.P. DHOOPCHANDI R.NO. 4",490,402,0,892,262,193,0,455,440,0,12,9,390,5,0,1,0,20,0,2,0,0,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,1,1,1,0,0,0,1,0,0,455
305,"BHAKT KARMABAI J.H. SCHOOL NATI IMILI R.NO. 1",522,443,0,965,325,301,0,626,565,0,25,11,524,5,0,0,1,41,0,3,0,0,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,626
306,"BHAKT KARMABAI J.H. SCHOOL NATI IMILI R.NO. 2",626,450,0,1076,365,230,0,595,537,0,43,9,446,22,0,0,1,65,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,595
307,"M.DARUL ILAM G SCHOOL KAMALPURA R.NO.1",438,305,0,743,313,167,0,480,430,0,156,45,50,2,0,0,0,205,3,0,0,0,0,0,0,2,4,1,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,480
308,"M.DARUL ILAM G SCHOOL KAMALPURA R.NO.2",657,490,0,1147,469,221,0,690,654,0,296,38,21,4,0,0,2,314,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,1,690
309,"MUNISPARTI BOARD KAMALPURA",618,452,0,1070,435,245,0,680,634,0,315,41,44,0,0,0,0,256,2,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,1,2,0,1,0,1,1,1,0,0,0,5,1,680
310,"MADARSARHIMIYA MIPHTAUL ULOOM AMARPUR SARAIYA R.NO.1",579,443,0,1022,411,151,0,562,547,0,161,14,2,2,0,0,0,345,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,8,2,1,0,0,0,3,0,6,1,1,1,1,0,0,0,0,1,7,1,562
311,"MADARSARHIMIYA MIPHTAUL ULOOM AMARPUR SARAIYA R.NO.2",850,521,0,1371,485,190,0,675,646,0,192,46,11,4,1,0,2,351,3,1,0,1,0,0,1,6,0,0,1,1,2,2,1,3,1,0,2,1,1,5,2,7,1,3,0,0,2,0,1,1,2,11,6,675
312,"MADARSARHIMIYA MIPHTAUL ULOOM AMARPUR SARAIYA R.NO.3",751,525,0,1276,446,241,0,687,652,0,152,41,33,2,2,0,2,407,8,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,1,1,2,1,2,1,0,1,1,1,0,1,1,14,5,687
313,"M.MAJHULULUM RAILWAY LINE KE KINARE KONIYA SARAIYA R.N0.1",580,353,0,933,354,136,0,490,450,0,108,12,16,0,0,0,1,320,8,0,0,4,0,0,1,1,3,0,0,0,1,0,1,3,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,490
314,"M.MAJHULULUM RAILWAY LINE KE KINARE KONIYA SARAIYA R.N0.2",1030,651,0,1681,450,371,0,821,778,0,152,19,36,1,0,0,3,581,4,0,0,1,0,1,1,5,3,0,0,1,0,1,0,1,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,821
315,"M.MAJHULULUM RAILWAY LINE KE KINARE KONIYA SARAIYA R.N0.3",647,424,0,1071,421,187,0,608,582,0,101,13,17,1,0,0,1,449,6,0,0,1,1,2,3,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,608
316,"M.MAJHULULUM RAILWAY LINE KE KINARE KONIYA SARAIYA R.N0.4",710,450,1,1161,457,182,0,639,619,0,82,17,66,2,0,2,5,441,3,0,0,0,2,0,1,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,6,0,639
317,"B.P.P.SARAIYA NAVNIRMIT BHAWAN",893,651,0,1544,317,220,0,537,494,0,25,4,448,17,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,537
318,"B.P.P.SARAIYA NAVNIRMIT BHAWAN R.NO.2",726,511,0,1237,424,213,0,637,637,0,123,9,140,14,4,1,0,326,3,2,1,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,637
319,"B.P.P.SARAIYA NAVNIRMIT BHAWAN R.NO.3",751,546,0,1297,396,172,0,568,544,0,136,8,84,15,0,0,1,281,3,2,1,1,0,0,0,5,1,0,1,0,0,0,1,1,0,0,0,1,5,0,1,5,0,2,1,0,0,0,0,1,3,6,2,568
320,"B.P.P.SARAIYA NAVNIRMIT BHAWAN R.NO.4",972,605,0,1577,553,239,0,792,757,0,163,17,127,19,0,5,1,432,5,1,2,1,1,1,1,3,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,1,792
321,"B.P.P.SARAIYA KE MAIDAN ME NAVNIRMIT AGANWADI BHAWAN",653,418,0,1071,407,140,0,547,517,0,145,4,46,8,1,0,1,299,4,3,0,1,1,0,1,3,0,1,2,0,1,0,1,4,2,2,1,0,1,0,1,0,3,1,0,0,1,0,0,1,0,6,2,547
322,"M.ISLAMIYA SARAIYA R.NO.1",757,488,0,1245,479,223,0,702,500,0,172,6,72,2,0,0,0,395,6,1,2,0,0,0,2,2,0,1,0,0,0,1,2,10,1,2,1,1,2,2,2,4,1,0,0,1,0,0,0,0,0,8,3,702
323,"M.ISLAMIYA SARAIYA R.NO.2",414,312,0,726,295,157,0,452,412,0,152,9,40,0,0,0,0,224,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,5,0,6,1,452
324,"M.ISLAMIYA SARAIYA R.NO.3",627,383,0,1010,445,191,0,636,620,0,177,18,30,0,0,0,2,366,6,1,0,1,1,1,0,3,1,0,0,0,0,1,0,2,0,2,0,0,0,1,1,1,3,4,0,1,0,1,0,2,1,9,0,636
325,"M.ISLAMIYA SARAIYA R.NO.4",669,469,0,1138,462,208,0,670,650,0,253,18,39,2,1,1,1,325,4,0,1,0,1,1,0,3,1,0,1,0,0,0,1,3,2,2,0,0,0,1,1,0,0,3,0,0,0,1,0,2,1,0,1,670
326,"M.ISLAMIYA SARAIYA R.NO.5",812,544,0,1356,282,497,0,779,600,0,143,9,369,12,0,1,1,201,6,3,1,0,2,1,1,5,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,4,3,1,2,0,0,0,0,1,1,3,3,779
327,"M.ISLAMIYA SARAIYA R.NO.6",356,279,3,638,230,135,0,365,337,0,72,1,114,3,0,2,3,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,365
328,"A.O.MUSLIM COLLEGE LALLAPUR R.NO.1",451,359,0,810,260,174,0,434,434,0,29,7,83,0,0,0,0,298,3,1,0,0,0,0,2,0,1,0,0,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,434
329,"A.O.MUSLIM COLLEGE LALLAPUR R.NO.2",689,464,0,1153,283,368,0,651,651,0,41,7,102,0,1,0,3,479,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,651
330,"A.O.MUSLIM COLLEGE LALLAPUR R.NO.3",622,483,0,1105,367,264,0,631,587,0,61,5,439,6,3,0,0,110,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,631
331,"H.S.G.SCHOOL LALLAPURA R.NO.1",905,661,1,1567,595,356,0,951,855,0,159,13,339,30,1,2,1,384,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,5,2,951
332,"H.S.G.SCHOOL LALLAPURA R.NO.2",870,627,0,1497,584,368,0,952,700,0,185,7,100,2,0,0,3,623,7,0,0,0,1,0,2,1,0,0,1,0,2,1,1,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,7,1,952
333,"H.S.G.SCHOOL LALLAPURA R.NO.3",628,503,0,1131,419,325,0,744,444,0,55,15,480,2,1,0,2,173,2,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4,0,744
334,"H.S.G.SCHOOL LALLAPURA R.NO.4",557,452,0,1009,409,271,0,680,515,0,90,25,295,5,0,1,3,232,2,3,0,0,1,0,1,3,0,0,1,1,0,0,2,1,2,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,2,3,680
335,"K.V.P.KALASANKAY LALLAPURA R,NO.1",887,790,1,1678,501,443,0,944,944,0,69,24,701,16,1,0,0,112,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,944
336,"K.V.P.KALASANKAY LALLAPURA R,NO.2",610,457,0,1067,370,276,0,646,648,0,47,9,498,5,1,0,0,64,0,1,0,2,0,2,0,1,2,2,3,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,646
337,"K.V.P.KALASANKAY LALLAPURA R,NO.3",476,431,0,907,271,225,0,496,496,0,21,7,387,5,2,1,0,58,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,1,1,4,0,0,2,0,0,0,1,0,0,0,0,496
338,"B.P.P.LAHARTARA R.NO.1",583,470,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,"B.P.P.LAHARTARA R.NO.2",568,451,0,1019,301,211,0,512,485,0,49,35,335,15,2,0,2,61,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,512
340,"B.P.P.LAHARTARA R.NO.3",596,428,0,1024,374,235,0,609,609,0,32,17,477,14,0,1,0,49,0,2,0,0,1,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,2,609
341,"B.P.P.LAHARTARA R.NO.4",499,400,0,899,245,184,0,429,429,0,20,12,324,12,1,0,2,45,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,429
342,"B.P.P.LAHARTARA R.NO.5",797,609,0,1406,470,334,0,804,764,0,81,22,581,13,3,3,0,62,1,4,0,1,1,0,0,1,3,0,2,3,2,2,1,0,0,1,2,3,1,2,0,6,0,0,0,0,0,0,1,0,0,1,1,804
343,"B.P.P.LAHARTARA R.NO.6",478,345,0,823,236,157,0,393,327,0,30,25,261,26,2,1,5,39,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,393
344,"B.P.P.LAHARTARA R.NO.7",641,518,0,1159,332,224,0,556,556,0,45,26,354,62,1,1,4,50,0,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,556
