"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
266,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.4",345,258,0,603,188,137,0,325,300,0,36,3,209,3,0,0,0,63,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,325
267,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.5",726,536,0,1262,356,268,0,624,622,0,34,3,497,5,0,3,1,71,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,624
268,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.6",802,548,0,1350,395,354,0,749,650,0,92,7,508,1,0,1,0,112,1,1,0,0,2,0,2,2,1,0,1,0,1,2,0,1,1,1,0,2,2,1,0,4,0,2,0,0,0,0,0,1,0,0,0,749
269,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.7",523,411,0,934,253,191,0,444,410,0,32,3,358,0,0,0,0,46,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444
270,"IMPERIAL PUBLIC SCHOOL ASSI. R,N0.1",650,512,0,1162,340,290,0,630,550,0,72,13,447,8,1,0,0,84,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,630
271,"IMPERIAL PUBLIC SCHOOL ASSI. R,N0.2",814,679,0,1493,558,365,0,923,908,0,64,25,573,34,0,2,0,196,1,4,0,1,2,3,1,3,2,0,0,1,0,1,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,923
272,"IMPERIAL PUBLIC SCHOOL ASSI. R,N0.3",812,595,0,1407,478,352,0,830,502,0,89,35,547,4,1,1,1,134,1,2,0,0,1,1,0,5,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,830
273,"P.K.V.DURGAKUND ISTHIT RAVINDRAPURI COLONY R.N0.1",572,460,0,1032,233,227,0,460,408,0,15,1,377,4,0,1,0,58,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,460
274,"P.K.V.DURGAKUND ISTHIT RAVINDRAPURI COLONY R.N0.2",431,387,0,818,241,214,0,455,410,0,36,2,366,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,455
275,"MAHAMANA MADAN MOHAN I.C. SANKATMOCHAN",479,394,0,873,240,193,0,433,416,0,33,26,300,2,1,1,0,61,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,433
276,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.1",561,456,0,1017,326,256,0,582,352,0,21,2,497,3,0,0,0,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,582
277,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.2",559,525,0,1084,304,256,0,560,539,0,32,10,458,8,0,0,0,48,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560
278,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.3",717,571,0,1288,403,316,0,719,721,0,42,26,499,7,1,0,1,112,3,0,0,0,1,0,1,5,2,1,2,1,0,0,0,2,0,1,1,1,0,0,1,2,2,0,0,0,0,1,0,0,0,1,3,719
279,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.4",735,552,0,1287,372,271,0,643,614,0,83,7,216,47,0,1,4,264,5,1,1,0,2,0,1,1,0,1,0,0,1,0,0,0,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,643
280,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.5",861,679,0,1540,492,377,0,869,810,0,82,14,354,16,0,1,0,362,3,2,0,1,1,0,0,3,1,1,1,0,0,1,0,4,3,1,1,1,2,1,1,2,0,1,0,0,2,0,0,2,1,2,2,869
281,"B.N.S.SIKSHAN SANSKRIT NARIA R.N0.6",476,394,0,870,270,228,0,498,456,0,30,4,377,7,0,1,0,72,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,498
282,"P.V.NAGWA R.NO.1",751,498,0,1249,421,258,0,679,606,0,33,45,444,11,0,1,0,105,1,1,0,0,0,1,0,3,2,1,2,1,2,2,1,0,3,1,1,3,0,2,3,2,0,0,0,0,0,0,1,0,1,4,2,679
283,"P.V.NAGWA R.NO.2",883,688,0,1571,458,370,0,828,828,0,51,51,563,9,0,1,0,113,1,2,0,0,0,1,0,5,3,1,2,0,0,0,0,0,1,0,0,0,0,1,4,7,1,0,1,0,0,2,1,0,1,2,4,828
284,"P.V.NAGWA R.NO.3",1065,774,0,1839,535,387,0,922,910,0,49,29,666,11,0,0,3,145,1,1,0,1,0,1,2,1,1,0,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,922
285,"INTERNATIONAL HINDI SCHOOL NAGWA R,N0.1",837,648,0,1485,457,343,0,800,754,0,52,10,635,2,1,2,0,82,2,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,800
286,"INTERNATIONAL HINDI SCHOOL NAGWA R,N0.2",721,591,0,1312,435,333,0,768,588,0,36,21,588,5,0,0,1,94,2,1,1,0,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,4,2,768
287,"TULSI VIDYA NIKETAN NAGAWA R.NO.1",971,822,0,1793,495,448,0,943,821,0,41,49,391,279,3,2,1,132,1,0,1,0,2,1,1,4,4,0,1,4,0,0,0,0,0,0,1,0,1,0,1,4,1,1,0,1,4,1,2,1,0,3,5,943
288,"TULSI VIDYA NIKETAN NAGAWA R.NO.2",756,554,0,1310,431,278,0,709,622,0,45,67,369,56,3,2,3,138,0,2,0,0,3,0,3,3,0,0,0,0,0,0,2,2,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1,709
289,"TULSI VIDYA NIKETAN NAGAWA R.NO.3",642,529,0,1171,308,249,0,557,500,0,40,6,431,10,0,3,0,59,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,557
290,"TULSI VIDYA NIKETAN NAGAWA R.NO.4",611,519,0,1130,307,251,0,558,558,0,31,3,443,5,0,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,558
291,"TULSI VIDYA NIKETAN NAGAWA R.NO.5",490,461,0,951,301,257,0,558,550,0,38,5,406,13,2,6,0,72,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,1,2,1,0,0,0,0,0,0,0,558
292,"KASHI HINDU VISHWA VIDHYALAY KALA SANKAY R.N0.1",607,444,0,1051,309,218,0,527,450,0,29,4,370,8,1,0,2,105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,527
293,"KASHI HINDU VISHWA VIDHYALAY KALA SANKAY R.N0.2",817,523,0,1340,445,273,0,718,650,0,96,6,372,6,2,0,0,220,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,718
294,"KASHI HINDU VISHWA VIDHYALAY KALA SANKAY R.N0.3",553,456,0,1009,267,241,0,508,450,0,42,5,281,19,1,1,1,152,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,508
295,"KASHI HINDU VISHWA VIDHYALAY KALA SANKAY R.N0.4",761,552,0,1313,432,271,0,703,650,0,63,5,427,12,3,0,0,184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,703
296,P.P.BHAGWANPUR,833,627,0,1460,442,334,0,776,564,0,44,10,534,6,1,1,1,131,1,2,3,2,0,1,2,6,2,6,2,2,1,1,0,2,2,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,2,3,776
297,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.1",613,452,0,1065,361,240,0,601,591,0,38,5,454,6,0,2,1,66,2,1,1,2,4,2,0,1,0,2,0,1,0,0,0,1,0,2,1,1,0,2,0,1,0,0,1,0,1,0,1,0,0,2,0,601
298,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.2",850,684,0,1534,425,335,0,760,745,0,23,10,629,4,0,0,2,79,0,1,0,0,1,1,0,1,1,0,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,760
299,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.3",423,314,0,737,251,189,0,440,390,0,33,9,290,13,1,0,0,66,2,0,1,0,0,0,0,2,1,1,1,2,0,0,1,0,1,1,0,0,1,5,1,2,0,0,1,0,0,1,0,1,0,3,0,440
300,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.4",944,728,0,1672,440,360,0,800,775,0,30,10,674,10,1,0,0,60,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2,800
301,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.5",613,455,0,1068,382,202,0,584,500,0,16,9,418,19,0,1,0,110,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,584
302,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.5",751,568,0,1319,362,289,0,651,450,0,39,9,486,12,0,1,2,86,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,651
303,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.7",838,602,0,1440,405,315,0,720,714,0,30,17,580,5,0,3,0,70,0,2,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
304,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.8",427,319,0,746,228,164,0,392,330,0,6,17,275,17,1,0,0,62,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,392
305,"SUNBEAM ENGLISH SCHOOL BHAGWANPUR R.N0.9",686,558,0,1244,373,305,0,678,660,0,28,15,540,13,0,0,1,72,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,678
306,P.P.SULTANPUR,696,566,0,1262,431,307,0,738,700,0,67,17,387,112,6,1,1,43,2,2,0,1,2,4,3,9,1,2,3,3,4,3,2,2,3,2,1,3,0,4,2,9,1,4,5,3,15,2,0,0,2,5,0,738
307,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.1",658,508,1,1167,389,275,0,664,650,0,58,7,440,22,2,0,2,90,2,0,0,1,2,0,0,2,0,1,1,1,0,1,1,7,2,2,0,1,2,1,1,4,1,0,1,1,1,1,0,0,3,2,1,664
308,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.2",686,526,0,1212,331,203,0,534,500,0,42,16,342,36,3,1,1,69,0,1,0,1,0,2,0,3,0,1,3,2,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,534
309,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.3",445,359,0,804,246,182,0,428,396,0,66,4,287,5,1,0,1,50,1,0,1,0,0,0,1,0,2,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,428
310,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.4",532,406,0,938,294,214,0,508,500,0,87,8,352,2,1,0,0,37,3,0,1,1,0,2,0,1,1,1,0,1,0,1,1,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,508
311,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.5",632,474,0,1106,288,228,0,516,250,0,27,15,370,31,0,0,1,50,1,1,1,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,1,0,1,2,1,0,0,0,1,0,2,0,1,0,0,1,516
312,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.6",388,326,0,714,192,150,0,342,295,0,20,10,259,12,0,0,0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,342
313,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.7",766,586,0,1352,394,251,0,645,424,0,30,107,415,18,0,1,1,32,0,2,0,1,1,2,0,3,4,3,2,2,1,0,2,0,1,1,3,1,1,5,0,0,1,0,1,0,1,1,0,0,0,0,2,645
314,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.8",721,577,0,1298,309,232,0,541,449,0,36,22,370,25,0,0,0,69,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,541
315,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.9",795,646,0,1441,281,300,0,581,381,0,31,36,419,14,0,0,0,64,5,0,1,1,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,581
316,"PRABHU NARAYAN I.C. RAMNAGAR R.N0.10",1000,739,0,1739,445,372,0,817,810,0,116,29,285,19,1,0,2,338,4,1,1,1,1,1,2,3,0,1,1,1,0,1,0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,817
317,"J.H.SCHOOL RAMNAGAR R.N0.1",689,554,0,1243,431,266,0,697,654,0,60,68,415,14,2,1,0,106,2,4,2,1,4,1,0,6,0,1,0,0,1,1,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,697
318,"J.H.SCHOOL RAMNAGAR R.N0.2",424,360,0,784,298,223,0,521,500,0,49,10,397,5,0,0,0,51,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,521
319,"J.H.RAMNAGAR R.NO.3",741,547,0,1288,421,285,0,706,523,0,43,31,437,2,0,0,3,164,2,1,0,1,0,0,1,0,2,0,1,2,0,0,1,2,1,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,5,1,706
320,"P.V.WAZIDPUR RAMNAGAR R.NO.1",403,315,0,718,202,150,0,352,313,0,22,20,178,3,1,1,1,102,2,0,2,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,2,4,352
321,"P.V.WAZIDPUR RAMNAGAR R.NO.2",630,439,0,1069,405,235,0,640,400,0,50,42,118,13,0,2,3,366,4,2,0,0,0,0,1,1,1,1,0,3,1,2,1,4,2,1,1,0,0,0,1,1,1,0,2,1,0,0,1,2,1,10,1,640
322,"P.V.WAZIDPUR RAMNAGAR R.NO.3",595,438,0,1033,330,215,0,545,440,0,30,56,138,29,3,2,0,237,2,2,0,1,2,0,2,4,0,1,3,2,0,2,1,4,3,1,1,2,0,2,2,2,2,2,2,0,0,0,0,0,0,5,0,545
323,"INDRA GANDHI K.P. MACHHARHATTA RAMNAGAR  R.NO.1",687,568,0,1255,414,280,0,694,600,0,61,67,236,6,0,2,0,289,8,0,2,2,1,1,0,1,0,2,3,1,1,2,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,694
324,"INDRA GANDHI K.P. MACHHARHATTA RAMNAGAR  R.NO.2",603,446,0,1049,344,229,0,573,450,0,44,30,270,1,1,0,0,193,4,1,2,1,0,0,0,3,1,1,1,0,0,0,1,2,0,0,2,1,2,1,1,1,1,0,1,0,0,2,0,0,0,2,3,573
325,"B.P.P. RAMNAGAR NAGARPALIKA KE SAMANE R.N0.1",693,586,0,1279,476,314,0,790,626,0,53,6,640,12,0,1,1,57,0,1,0,0,1,0,1,1,0,0,5,1,0,1,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,790
326,"B.P.P. RAMNAGAR NAGARPALIKA KE SAMANE R.N0.2",649,509,0,1158,436,292,0,728,626,0,76,9,509,10,1,1,0,98,3,1,0,0,1,3,1,4,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,728
327,"P.P.GOLAGHAT R.NO.1",690,551,0,1241,444,338,0,782,772,0,60,30,530,6,1,0,3,116,1,2,0,1,1,0,1,3,0,2,0,1,2,0,0,2,2,0,0,1,0,1,1,3,1,0,0,1,1,1,1,0,1,3,3,782
328,"P.P.GOLAGHAT R.NO.2",518,415,0,933,317,216,0,533,500,0,51,7,205,9,0,0,1,245,3,1,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,533
329,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.1",405,328,0,733,206,177,0,383,339,0,26,49,206,3,0,1,1,91,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,383
330,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.2",481,395,0,876,310,217,0,527,523,0,44,79,241,1,1,0,3,128,0,0,1,1,0,0,0,0,1,0,0,3,0,2,0,5,1,1,0,0,0,2,0,2,2,0,3,0,1,0,0,1,1,3,0,527
331,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.3",570,455,0,1025,330,247,0,577,573,0,46,16,271,4,1,1,1,214,5,0,1,0,0,2,0,2,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2,577
332,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.4",700,592,0,1292,433,317,0,750,488,0,74,28,234,24,1,0,2,369,6,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,750
333,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.5",541,430,0,971,313,206,0,519,504,0,33,25,253,88,1,0,1,94,0,0,0,1,1,0,2,1,1,1,0,2,0,2,0,3,1,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,0,1,1,519
334,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.6",739,583,0,1322,359,228,0,587,547,0,40,27,329,40,0,1,2,125,3,1,1,2,1,2,1,2,1,0,1,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,587
335,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.7",461,359,0,820,342,246,0,588,586,0,24,17,452,11,0,3,2,55,4,0,1,0,1,3,0,5,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,588
336,"RADHAKISHORI BALIKA I.C. RAMNAGAR R.N0.8",490,432,0,922,342,297,0,639,500,0,33,7,529,8,2,0,0,40,1,1,0,2,0,0,1,0,1,0,0,1,0,1,0,3,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,639
337,"RAMDAS B.P.P.SAHITYNAKA RAMNAGAR R.N0.1",626,476,0,1102,335,235,0,570,553,0,115,6,275,5,1,2,1,93,1,2,0,1,0,1,1,4,2,2,3,2,0,3,3,0,2,2,1,2,1,4,2,7,3,1,4,3,1,1,1,1,2,6,3,570
338,"RAMDAS B.P.P.SAHITYNAKA RAMNAGAR R.N0.2",522,387,0,909,288,187,0,475,408,0,77,6,260,8,0,2,0,90,3,0,1,1,1,1,0,6,0,0,0,2,0,0,1,2,1,1,1,2,0,1,1,2,0,0,0,1,1,0,0,0,0,3,0,475
339,"RAMDAS B.P.P.SAHITYNAKA RAMNAGAR R.N0.3",498,387,0,885,280,192,0,472,410,0,91,9,248,9,2,1,1,84,3,1,0,0,1,1,2,1,1,1,0,1,0,0,1,0,0,0,2,1,1,1,0,2,2,1,1,1,1,0,0,0,0,0,1,472
340,"P.P.BHITI R.NO.1",509,373,0,882,314,206,0,520,517,0,35,11,370,54,0,2,0,22,0,2,1,1,0,2,0,2,1,0,5,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,2,520
341,"P.P.BHITI R.NO.2",752,585,0,1337,429,315,0,744,742,0,51,13,467,115,0,2,1,60,3,3,1,1,1,1,2,6,1,2,1,2,0,1,1,0,0,1,1,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,744
342,"P.P.BHITI R.NO.3",620,504,0,1124,407,303,0,710,708,0,23,25,523,50,6,4,0,43,3,3,0,5,0,0,2,2,1,0,0,1,2,1,0,2,2,2,0,1,2,1,3,0,0,1,0,0,0,0,0,0,1,0,1,710
343,"P.P.BHITI R.NO.4",525,406,0,931,275,185,0,460,457,0,30,33,317,21,2,0,0,40,0,1,0,0,2,0,0,3,0,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,460
344,"BALAK P.P.CANTTOMENT BOARD R.N0.1",612,506,0,1118,438,288,0,726,702,0,60,6,250,61,1,2,1,298,9,0,0,0,0,1,2,4,0,0,5,1,0,1,5,1,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,7,4,726
345,"BALAK P.P.CANTTOMENT BOARD R.N0.2",634,556,1,1191,376,312,0,688,628,0,68,4,222,5,0,0,1,359,2,1,1,3,1,0,1,1,0,2,1,0,1,0,0,4,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,4,0,688
346,"BALAK P.P.CANTTOMENT BOARD R.N0.3",504,397,0,901,341,300,0,641,550,0,65,11,333,73,0,1,1,129,0,2,0,0,2,0,0,1,1,0,3,0,0,0,0,3,1,1,0,0,1,2,0,3,1,0,1,0,1,0,0,0,0,2,3,641
347,"BALIKA P.P.CANTTOMENT BOARD R.N0.1",270,219,0,489,133,74,0,207,173,0,20,11,111,12,0,1,1,48,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
348,"BALIKA P.P.CANTTOMENT BOARD R.N0.2",534,421,0,955,296,232,0,528,375,0,89,20,292,31,0,1,0,85,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,528
349,"CHHAWANI PARISHAD KARYALAY CANTTOMENT",327,273,0,600,176,154,0,330,300,0,51,6,203,11,0,0,0,50,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,330
350,"P.V.PURVOTTAR RAILWAY STEDIAM COLONY",621,393,0,1014,248,132,0,380,374,0,65,9,259,11,1,1,0,25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,380
351,"SANT RAVIDAS B.P.P.AND J.H.SCHOOL NAI BASTI LAHARTARA  R.N0.1",911,714,0,1625,473,383,0,856,846,0,53,12,389,270,4,3,5,82,3,1,0,1,1,2,0,3,0,1,4,0,0,2,1,0,2,1,0,2,0,0,2,2,1,0,0,1,2,1,0,0,0,4,1,856
352,"SANT RAVIDAS B.P.P.AND J.H.SCHOOL NAI BASTI LAHARTARA  R.N0.2",543,441,0,984,278,225,0,503,498,0,41,5,209,150,4,0,3,41,2,1,1,0,3,0,1,3,3,1,2,1,0,3,1,0,1,3,3,1,3,0,1,3,0,0,0,0,5,1,1,3,1,1,1,503
353,"SANT RAVIDAS B.P.P.AND J.H.SCHOOL NAI BASTI LAHARTARA  R.N0.3",600,464,0,1064,319,252,0,571,535,0,43,16,314,113,0,1,4,57,0,0,1,0,2,1,3,5,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,571
354,"SANT RAVIDAS B.P.P.AND J.H.SCHOOL NAI BASTI LAHARTARA  R.N0.4",833,666,0,1499,463,375,0,838,836,0,57,24,467,167,2,3,0,90,1,1,0,1,2,3,2,1,0,0,0,2,0,1,3,0,1,1,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,1,838
355,"SANT RAVIDAS B.P.P.AND J.H.SCHOOL NAI BASTI LAHARTARA  R.N0.5",887,678,0,1565,480,367,0,847,810,0,48,30,462,151,3,2,3,105,6,1,3,2,4,1,0,6,1,0,2,0,0,0,1,2,0,2,1,2,1,0,2,1,0,0,0,1,1,0,1,0,0,1,1,847
