"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KAUSHAL KISHORE","2 - R.K CHAUDHARY","3 - NARENDRA GAUTAM","4 - SUSHILA SAROJ","5 - AMIT RAWAT","6 - OM PRAKASH","7 - GOPAL KANAUJIYA","8 - GAUTAM BHARTI","9 - JAGDISH PRASAD GAUTAM","10 - BRIJLAL","11 - MAHENDRA KUMAR RAWAT","12 - MEENA RAWAT","13 - MEERA DEVI","14 - SANTOSH KUMAR DHARKAR","15 - SUNIL GAUTAM","16 - MAHESH KUMAR","17 - REENA CHAUDHARY","18 - SHATROHANLAL RAWAT","19 - None of the Above","Total Votes Secured"
409,"PRIMARY SCHOOL MALAK ROOM NO. 1",762,597,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"PRIMARY SCHOOL MALAK ROOM NO 2",655,526,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"JUNIOR HIGH SCHOOL  MUZAFFAR NAGAR GHUSWAL",279,244,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"PRIMARY SCHOOL MAHMOODPUR MAZRA MUZAFFARNAGAR GHUSWAL",295,224,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,"PRIMARY SCHOOL SEWAI",743,621,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"PRIMARY SCHOOL RAJA KHERA MAZRA BARAUNA",539,460,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,"PRIMARY SCHOOL CHOUDHARY KHERA MAZRA H/O BARAUNA",358,284,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,"PRIMARY SCHOOL BARAUNA",561,479,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"PRIMARY SCHOOL BARAULI KHALILABAD ROOM NO. 1",708,620,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"PRIMARY SCHOOL BARAULI KHALILABAD ROOM NO. 2",474,390,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"PRIMARY SCHOOL DHODHAN KHERA",297,256,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"PRIMARY SCHOOL KALLI PASCHIM ROOOM NO. 1",857,776,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"PRIMARY SCHOOL KALLI PASCHIM ROOM NO. 2",701,610,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"JUNIOR HIGH SCHOOL  KALLI PASCHIM ROOM NO. 1",490,440,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,"JUNIOR HIGH SCHOOL  KALLI PASCHIM ROOM NO. 2",321,297,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,"PRIMARY SCHOOL SABHAKHERA MAZRA KALLI PASCHIM ROOM NO. 1",607,513,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,"PRIMARY SCHOOL SABHA KHERA MAZRA KALLI PASCHIM ROOM NO. 2",786,637,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"PRIMARY SCHOOL AMOL MAZRA KALLI PASCHIM",356,300,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,"PRIMARY SCHOOL DEVI  SINGH KHERA MAZRA KALLI PASCHIM",555,429,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"FACULTY CLUB P.G.I.",787,814,0,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,"PRIMARY SCHOOL KALLI PURAB",447,393,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"PRIMARY SCHOOL TIKRA MAZRA KALLI PURAB",457,410,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,"PRIMARY SCHOOL BIRURA",251,225,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"BASIC PRIMARY SCHOOL PARWAR PASCHIM ROOM NO. 1",708,585,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,"BASIC PRIMARY SCHOOL PARWAR PASCHIM ROOM NO. 2",405,320,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,"PRIMARY SCHOOL SHIV GULAM KHERA SITUATED GARHI MAZRA PARWAR PASCHIM",534,488,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"PRIMARY SCHOOL PARWAR PURAB",596,511,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,"PRIMARY SCHOOL BAHADUR KHERA MAZRA  PARWAR PURAB",188,159,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
