"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
289,"B.P.P. MADHOPUR",480,413,0,893,381,232,0,613,613,0,62,23,237,171,2,1,1,67,4,1,0,0,2,0,0,1,3,1,1,6,1,1,1,1,0,0,2,3,1,2,2,6,0,0,1,0,4,1,1,0,1,2,0,613
290,"B.P.P. BALIPUR",437,365,0,802,310,257,0,567,567,0,23,16,251,159,1,2,0,89,4,5,1,1,3,0,0,4,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,567
291,"P.P. KURAHUA",720,590,0,1310,516,367,0,883,883,0,48,34,440,33,2,3,2,243,4,4,0,3,1,3,1,7,2,1,0,3,0,1,3,8,1,3,4,1,1,5,3,7,1,1,0,0,0,0,0,0,2,6,2,883
292,"B.P.P. MUDADEO",602,472,0,1074,438,318,0,756,756,0,18,126,384,7,1,5,1,124,9,3,3,2,1,0,1,2,2,4,7,5,3,2,1,6,2,5,2,3,0,3,1,3,0,2,1,0,2,0,3,3,2,4,3,756
293,"MUDADEO PANCHAAT BHAWAN MUDADEO",625,498,0,1123,479,351,0,830,830,0,13,269,271,59,0,6,0,157,8,3,2,2,1,2,1,2,2,1,4,1,1,0,2,1,1,0,0,0,1,5,2,4,2,0,0,0,2,0,0,0,0,4,1,830
294,"B.P.P. NUAO R.NO.1",610,514,0,1124,441,344,0,785,785,0,26,8,495,93,0,4,1,114,4,2,0,0,0,1,1,3,1,0,0,0,2,2,0,3,0,3,1,2,0,5,2,4,0,1,1,0,0,0,0,1,2,1,2,785
295,"B.P.P. NUAO R.NO.2",573,502,0,1075,369,293,0,662,662,0,41,5,379,118,3,4,0,58,2,3,0,1,1,1,2,3,2,4,7,2,2,3,1,2,1,0,2,3,0,0,0,2,0,0,1,1,1,0,0,1,1,2,3,662
296,"NAVNEET KUWAR PUBLIC SCHOOL SUSUWAHI R.NO.1",1070,882,0,1952,271,214,0,485,485,0,30,8,308,7,1,1,1,100,4,3,0,1,1,1,0,2,1,0,2,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,4,0,485
297,"NAVNEET KUWAR PUBLIC SCHOOL SUSUWAHI R.NO.2",502,412,5,919,287,231,0,518,518,0,29,10,277,12,0,2,1,163,3,1,1,1,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,3,1,0,0,0,0,0,1,2,518
298,"NAVNEET KUWAR PUBLIC SCHOOL SUSUWAHI R.NO.3",667,493,0,1160,373,268,0,641,641,0,26,15,460,8,0,0,0,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,641
299,"NAVNEET KUWAR PUBLIC SCHOOL SUSUWAHI R.NO.4",719,617,0,1336,379,342,0,721,721,0,33,10,451,79,4,2,122,1,0,1,0,2,0,0,2,0,0,1,0,3,0,0,3,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,721
300,"PANCHAYAT BHAWAN SUSUWAHI R.NO.1",769,639,0,1408,427,350,0,777,777,0,31,29,467,66,1,0,0,138,2,1,1,1,1,0,0,2,0,2,1,3,2,2,0,2,0,2,3,3,1,2,1,3,0,0,1,0,1,0,1,2,3,1,1,777
301,"PANCHYAT BHAWAN SUSUWAHI R.NO.2",776,599,0,1375,387,308,0,695,695,0,50,21,434,41,3,0,0,134,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,695
302,"PANCHYAT BHAWAN SUSUWAHI R.NO.3",650,488,0,1138,362,271,0,633,633,0,41,11,394,44,1,0,2,110,3,3,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,2,0,1,1,0,1,5,1,0,0,0,0,0,0,0,1,2,2,633
303,"PANCHYAT BHAWAN SUSUWAHI R.NO.4",531,436,0,967,274,216,0,490,490,0,30,4,262,57,1,2,0,106,1,0,1,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,1,2,1,0,3,1,0,1,1,4,0,0,1,1,1,2,490
304,"J.H.SCHOOL NASIRPUR R.NO.1",690,598,0,1288,410,375,0,785,785,0,41,0,472,53,4,0,0,177,2,0,0,0,0,1,0,3,0,0,3,1,2,1,0,8,0,0,2,0,2,4,0,3,1,0,0,0,1,0,1,0,0,2,1,785
305,"J.H.SCHOOL NASIRPUR R.NO.2",599,511,0,1110,338,290,0,628,628,0,40,3,480,13,0,1,0,78,4,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,628
306,"J.H.SCHOOL NASIRPUR R.NO.3",911,743,0,1654,477,389,0,866,866,0,48,11,632,13,0,0,0,146,0,1,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,866
307,"J.H.SCHOOL NASIRPUR R.NO.4",413,334,0,747,213,152,0,365,365,0,26,4,253,3,0,0,0,72,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,365
308,"I.T.I. I.C. KARAUDI R.NO.1",870,726,0,1596,497,410,0,907,907,0,119,27,422,164,4,4,0,134,1,0,1,1,4,4,0,7,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,2,907
309,"I.T.I. I.C. KARAUDI R.NO.2",864,708,0,1572,465,387,0,852,852,0,63,13,520,26,1,1,2,195,4,2,1,0,0,0,0,1,1,0,1,2,1,0,0,3,0,0,1,2,2,1,1,1,0,2,0,0,0,1,0,0,0,2,2,852
310,"P.P. ROHANIYA R.NO.1",597,448,0,1045,297,249,0,546,546,0,29,13,346,16,1,2,1,92,6,0,1,1,0,8,1,5,0,0,2,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,3,1,3,0,1,1,1,1,1,546
311,"P.P. ROHANIYA R.NO.2",565,467,0,1032,273,213,0,486,486,0,47,17,294,23,1,1,2,78,1,2,0,1,2,1,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,1,486
312,"P.P. ROHANIYA R.NO.3",525,387,0,912,259,203,0,462,462,0,8,9,306,5,4,1,2,106,1,3,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,1,0,0,2,1,462
313,"P.P. ROHANIYA R.NO.4",730,593,0,1323,405,333,0,738,738,0,13,8,399,7,9,2,3,237,5,7,1,1,2,6,0,4,1,0,2,1,0,1,1,5,4,3,3,4,1,1,0,1,1,0,1,0,0,2,0,1,0,1,0,738
314,"KARYALAY JAL NIGAM PANI TANKI AKHARI R.NO.1",773,648,0,1421,450,406,0,856,856,0,87,20,539,30,0,3,1,139,4,5,0,1,5,1,1,2,0,0,1,2,0,2,2,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,1,856
315,"K. JAL NIGAM PANI TANKI AKHARI R.NO.-2",780,646,0,1426,480,382,0,862,862,0,64,40,460,95,2,6,1,139,0,3,1,3,0,2,1,3,2,2,5,0,1,2,1,2,0,3,2,2,0,2,1,3,0,3,1,0,5,0,0,0,0,3,2,862
316,"P.P. BETAWAR",781,653,0,1434,600,450,0,1050,1050,0,79,147,424,180,3,5,3,153,4,7,4,1,3,1,1,10,3,1,1,2,0,1,1,2,1,4,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1050
317,"MAHAMANA MALVIYA I.C. BACHCHHAO R.NO.- 1",1001,720,1,1722,321,222,0,543,543,0,38,18,251,3,3,2,1,177,7,1,1,1,2,2,3,5,5,0,2,0,1,0,0,1,2,2,0,1,0,3,1,1,2,1,1,1,0,0,1,0,0,1,2,543
318,"MAHAMANA MALVIYA I.C. BACHCHHAO R.NO.- 2",579,470,0,1049,372,291,0,663,663,0,22,8,221,238,0,2,4,106,4,5,1,1,2,1,4,6,5,0,4,3,2,3,2,4,1,2,1,2,0,1,0,1,0,0,0,0,2,1,0,1,1,0,2,663
319,"MAHAMANA MALVIYA I.C. BACHCHHAO R.NO.- 3",610,472,0,1082,352,226,0,578,578,0,30,13,269,59,2,1,1,137,5,6,3,0,2,1,0,4,2,0,1,2,1,1,0,4,2,1,3,2,1,2,0,3,1,1,1,1,1,0,0,1,0,8,6,578
320,"PANCHAYAT BAWAN BACHCHHAO",826,682,0,1508,523,410,0,933,933,0,21,13,600,35,3,2,0,152,5,7,2,2,3,7,7,9,1,0,3,5,2,2,4,4,1,5,3,3,6,4,3,3,1,2,0,1,0,1,0,0,1,4,6,933
321,"P.P. DOMARI R.NO.- 1",880,613,0,1493,505,299,0,804,804,0,52,31,634,17,1,1,1,27,0,6,1,2,0,3,0,6,4,0,1,0,0,2,1,1,0,1,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,2,804
322,"P.P. DOMARI R.NO.- 2",1019,748,0,1767,281,196,0,477,477,0,30,12,343,30,2,3,1,32,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,2,0,1,0,0,0,0,4,0,0,0,1,3,2,477
323,"J.H. SCHOOL SUJABAD R.NO.- 1",852,656,0,1508,391,304,0,695,695,0,55,16,357,15,1,4,3,191,6,4,3,3,1,0,2,10,1,0,0,1,0,1,0,0,0,2,4,0,2,1,0,3,2,0,0,0,0,0,0,0,0,2,5,695
324,"J.H. SCHOOL SUJABAD R.NO.- 2",989,686,0,1675,513,309,0,822,822,0,53,58,442,17,3,4,1,185,1,10,2,0,3,4,2,5,4,0,2,2,1,2,3,1,0,4,1,0,0,1,2,1,1,0,0,1,1,3,0,0,0,1,1,822
325,"J.H. SCHOOL SUJABAD R.NO.- 3",724,603,0,1327,400,323,0,723,723,0,33,43,460,49,1,7,0,67,0,8,1,2,4,0,1,4,2,2,5,1,0,1,0,2,0,4,3,4,3,1,4,0,2,0,0,0,2,1,1,1,0,1,3,723
326,"J.H. SCHOOL SUJABAD R.NO.- 4",775,476,0,1251,390,256,0,646,646,0,26,13,446,44,2,2,3,75,0,1,2,0,0,0,0,4,1,2,1,1,1,2,1,3,0,1,1,1,0,1,0,4,0,1,1,1,0,0,0,1,1,2,1,646
327,"J.H. SCHOOL SUJABAD R.NO.- 5",945,574,0,1519,465,301,0,766,766,0,23,19,616,9,2,1,1,38,1,2,1,1,1,4,0,15,1,0,0,2,0,1,1,0,0,2,2,2,2,5,3,5,0,1,1,0,0,1,0,0,1,1,1,766
328,"J.H. SCHOOL SUJABAD R.NO.- 6",777,600,0,1377,426,313,0,739,739,0,37,15,538,14,1,4,1,58,2,9,2,2,1,8,2,2,3,2,0,2,2,2,5,2,0,2,2,2,2,4,0,2,2,1,1,2,0,1,0,0,0,3,1,739
329,"SARASWATI SHIKSH NIKETAN SUJABAD R.NO.- 1",863,585,0,1448,505,293,0,798,798,0,23,15,575,39,2,4,0,65,1,4,0,2,0,2,0,13,1,2,2,2,3,4,1,1,4,3,3,2,2,4,3,5,0,1,2,1,0,0,0,1,2,2,2,798
330,"SARASWATI SHIKSHA NIKETAN SUJABAD R.NO.- 2",994,727,0,1721,515,325,0,840,840,0,33,29,632,23,0,3,5,67,4,3,0,1,3,5,0,9,1,0,1,1,0,0,2,1,0,1,0,2,0,1,2,4,1,0,1,0,0,1,0,0,0,2,2,840
