"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
308,"PRASHASNIK BHAWAN AND NI. KAKSHA RAJAT WOMENS COLLEGE OF EDU. OF MAI. LUCKNOW ROOM NO-4",1159,934,0,2093,656,489,0,1145,1145,0,67,78,822,113,42,1,0,0,1,0,0,2,1,1,4,3,1,0,0,0,0,0,1,1,0,0,0,2,0,5,1145
309,"PRASHASNIK BHAWAN AND NI. KAKSHA RAJAT WOMENS COLLEGE OF EDU. OF MAI. LUCKNOW ROOM NO-5",897,649,0,1546,438,377,0,815,815,0,55,41,550,128,30,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,4,815
310,"POLICE MODERN SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-1",747,651,0,1398,402,400,0,802,802,0,26,39,618,70,38,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,7,802
311,"POLICE MODERN SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-2",459,353,0,812,238,182,0,420,420,0,22,10,281,76,18,0,0,0,0,0,2,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,420
312,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-1",559,455,0,1014,297,261,0,558,558,0,20,27,413,76,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,558
313,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-2",644,478,0,1122,309,238,0,547,547,0,32,30,379,82,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,547
314,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-3",784,661,0,1445,426,388,0,814,814,0,24,70,569,111,28,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,814
315,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-4",644,570,0,1214,348,325,0,673,673,0,15,37,475,97,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,673
316,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-5",671,590,0,1261,333,332,0,665,665,0,13,40,489,82,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,665
317,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-6",552,492,0,1044,292,252,0,544,544,0,22,27,399,61,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,544
318,"SETH M R JAIPURIYA SCHOOL VINEET KHAND GOMTI NAGAR ROOM NO-7",539,494,0,1033,270,247,0,517,517,0,18,25,375,55,32,0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,517
319,"PRA.VIDYALAYA GULAM HUSAIN PURWA GOMTI NAGAR ROOM NO-1",699,554,0,1253,381,262,0,643,643,0,121,53,268,175,16,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2,643
320,"PRA.VIDYALAYA GULAM HUSAIN PURWA GOMTI NAGAR ROOM NO-2",642,494,0,1136,430,294,0,724,724,0,269,56,299,58,12,1,0,0,0,0,1,0,1,0,0,1,5,2,2,0,1,2,3,0,1,1,2,3,0,4,724
321,"PRA.VIDYALAYA RAM ASREY PURWA HUSEDIYA ROOM NO-1",741,614,0,1355,400,288,0,688,688,0,43,56,476,82,8,1,0,0,0,0,0,0,1,1,11,0,1,0,1,1,0,0,1,0,1,0,1,0,0,3,688
322,"PRA.VIDYALAYA RAM ASREY PURWA HUSEDIYA ROOM NO-2",836,654,0,1490,410,359,0,769,769,0,36,72,520,101,24,0,0,1,0,0,0,1,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,3,769
323,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO.1TO 220 ROOM NO-1",393,334,0,727,188,198,0,386,386,0,15,13,282,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,386
324,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO.221TO 440 ROOM NO-2",448,402,0,850,239,221,0,460,460,0,17,8,354,55,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,460
325,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO.441 TO 640 ROOM NO-3",322,325,0,647,173,189,0,362,362,0,3,4,284,44,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,362
326,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO. 641 TO 840 ROOM NO-4",377,351,0,728,210,193,0,403,403,0,13,7,298,60,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,403
327,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO. 841 TO 1040 ROOM NO-5",347,325,0,672,202,222,0,424,424,0,18,28,288,55,28,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,424
328,"MODERN ACADEMY VIRAM KHAND-5 GOMTI NAGAR H.NO. 1041 TO LAST ROOM NO-6",597,476,0,1073,298,284,0,582,582,0,23,30,412,85,14,0,0,0,0,0,1,0,0,2,0,0,1,1,3,6,0,0,0,0,0,0,0,0,0,4,582
329,"RIVER SIDE ACADEMY VIRAM KHAND-1 GOMTI NAGAR H.NO.1 TO 259 ROOM NO-1",636,554,0,1190,360,309,0,669,669,0,26,36,486,84,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,669
330,"RIVER SIDE ACADEMY VIRAM KHAND-1 GOMTI NAGAR H.NO.260 TO 510 ROOM NO-2",423,376,0,799,253,215,0,468,468,0,24,17,280,114,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,468
331,"RIVER SIDE ACADEMY VIRAM KHAND-1 GOMTI NAGAR ROOM NO-3",1027,932,0,1959,590,555,0,1145,1145,0,34,21,868,156,55,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1145
332,"RIVER SIDE ACADEMY VIRAM KHAND-1 GOMTI NAGAR ROOM NO-4",722,656,0,1378,386,385,0,771,771,0,29,20,590,87,32,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,5,771
333,"RIVER SIDE ACADEMY VIRAM KHAND-1 GOMTI NAGAR ROOM NO-5",797,680,0,1477,505,398,0,903,903,0,68,39,644,99,30,0,0,1,1,0,3,0,0,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,10,903
334,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO.1 TO 300 ROOM NO-1",636,574,0,1210,364,349,0,713,713,0,36,69,437,126,30,0,1,0,0,1,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,2,3,713
335,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 301 TO 600 ROOM NO-2",613,547,0,1160,340,308,0,648,648,0,51,19,448,74,32,0,0,0,0,0,1,0,1,1,2,4,1,0,1,0,0,0,0,0,0,1,0,0,4,8,648
336,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 601 TO LAST ROOM NO-3",581,545,0,1126,346,335,0,681,681,0,37,30,484,102,19,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,681
337,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 1 TO 250 ROOM NO-4",675,586,1,1262,347,297,0,644,644,0,33,16,492,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,644
338,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 251 TO 500 ROOM NO-5",520,455,0,975,288,244,0,532,532,0,29,11,398,58,25,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,532
339,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 501 TO 750 ROOM NO-6",618,460,0,1078,311,228,0,539,539,0,26,15,388,88,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,539
340,"ANI BISENT INTER MI.COLLEGE VINAY KHAND-1 GOMTI NAGAR H.NO. 751 TO 1000 ROOM NO-7",320,286,0,606,159,149,0,308,308,0,14,17,239,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,308
341,"RAJKIYA BALIKA INTER COLLEGE.VINAY KHAND-4 GOMTI NAGAR ROOM NO-1",602,523,0,1125,355,299,0,654,654,0,40,13,489,94,8,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,654
342,"RAJKIYA BALIKA INTER COLLEGE.VINAY KHAND-4 GOMTI NAGAR ROOM NO-2",636,507,0,1143,334,300,0,634,634,0,40,21,432,113,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,6,634
343,"RAJKIYA BALIKA INTER COLLEGE.VINAY KHAND-4 GOMTI NAGAR ROOM NO-3",562,481,0,1043,286,268,0,554,554,0,23,18,403,72,31,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,554
344,"RAJKIYA BALIKA INTER COLLEGE.VINAY KHAND-4 GOMTI NAGAR ROOM NO-4",769,688,0,1457,482,448,0,930,930,0,23,41,710,116,28,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,930
345,"RAJKIYA BALIKA INTER COLLEGE VINAY KHAND-4 GOMTI NAGAR ROOM NO-5",586,540,0,1126,352,332,0,684,684,0,17,15,510,94,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,684
346,"RAJKIYA BALIKA INTER COLLEGE.VINAY KHAND-4 GOMTI NAGAR ROOM NO-6",674,644,0,1318,383,442,0,825,825,0,20,21,615,114,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,825
347,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-1",647,566,0,1213,374,289,0,663,663,0,50,26,428,118,32,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,663
348,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-2",759,693,0,1452,399,370,0,769,769,0,21,24,554,109,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,769
349,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-3",666,587,0,1253,358,314,0,672,672,0,17,18,497,97,30,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,5,672
350,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-4",487,480,0,967,291,295,0,586,586,0,11,21,444,64,28,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,11,586
351,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-5",561,543,0,1104,328,306,0,634,634,0,17,18,471,87,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,634
352,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-6",494,480,0,974,313,279,0,592,592,0,12,13,479,68,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,592
353,"CENT JOHN BASCO COLLEGE VIVEK KHAND-3 GOMTI NAGAR ROOM NO-7",445,466,0,911,253,265,0,518,518,0,9,14,378,67,43,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,518
354,"CENT PITERS HIGHER SECOUNDRY SCHOOL VISHWAS KHAND-2 GOMTI NAGAR ROOM NO-1",452,395,0,847,222,187,0,409,409,0,16,11,310,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,409
355,"CENT PITERS HIGHER SECOUNDRY SCHOOL VISHWAS KHAND-2 GOMTI NAGAR ROOM NO-2",599,502,0,1101,318,277,0,595,595,0,25,17,432,72,37,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,595
356,"CENT PITERS HIGHER SECOUNDRY SCHOOL VISHWAS KHAND-2 GOMTI NAGAR ROOM NO-3",646,610,0,1256,320,314,0,634,634,0,11,31,486,67,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,634
357,"CENT PITERS HIGHER SECOUNDRY SCHOOL VISHWAS KHAND-2 GOMTI NAGAR ROOM NO-4",663,596,0,1259,382,317,0,699,699,0,26,19,536,79,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,699
358,"CENT PITERS HIGHER SECOUNDRY SCHOOL VISHWAS KHAND-2 GOMTI NAGAR ROOM NO-5",518,402,0,920,267,221,0,488,488,0,29,16,346,65,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,488
359,"CENTRAL ACADEMY SECTOR-4 VIKAS NAGARROOM NO-1",744,658,0,1402,438,374,0,812,812,0,25,80,564,91,46,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812
360,"CENTRAL ACADEMY SECTOR -4 VIKAS NAGAR ROOM NO-2",721,696,0,1417,469,388,0,857,857,0,34,41,588,158,22,0,1,0,0,0,0,0,0,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,5,857
361,"CENTRAL ACADEMY SECTOR-4 VIKAS NAGAR ROOM NO-3",491,414,0,905,268,241,0,509,509,0,17,47,316,92,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,509
