ID,Key,Type,Value,Year
251,143,IPC,1,2014
251,147,IPC,1,2014
251,283,IPC,1,2014
251,149,IPC,1,2014
5576,294,IPC,1,2014
5576,323,IPC,1,2014
187,171,IPC,1,2014
4326,307,IPC,1,2014
4326,341,IPC,2,2014
4326,147,IPC,1,2014
7384,353,IPC,1,2014
7175,269,IPC,1,2014
6327,147,IPC,1,2014
6327,188,IPC,1,2014
6327,341,IPC,1,2014
6327,290,IPC,1,2014
4103,431,IPC,1,2014
4103,323,IPC,2,2014
4103,341,IPC,2,2014
4103,143,IPC,1,2014
4103,144,IPC,1,2014
4103,150,IPC,1,2014
4103,353,IPC,1,2014
4103,109,IPC,1,2014
4103,504,IPC,1,2014
4103,34,IPC,1,2014
3974,333,IPC,2,2014
3974,373,IPC,1,2014
3974,420,IPC,1,2014
3974,324,IPC,1,2014
3974,307,IPC,1,2014
3974,379,IPC,1,2014
3974,384,IPC,1,2014
3974,383,IPC,1,2014
3974,147,IPC,3,2014
3974,148,IPC,3,2014
3974,149,IPC,3,2014
3974,323,IPC,2,2014
3974,352,IPC,2,2014
3974,353,IPC,2,2014
3974,427,IPC,2,2014
3974,504,IPC,2,2014
3974,385,IPC,1,2014
3974,419,IPC,1,2014
3974,109,IPC,1,2014
3974,120,IPC,1,2014
3974,341,IPC,1,2014
3974,342,IPC,1,2014
5706,147,IPC,1,2014
5706,353,IPC,1,2014
810,409,IPC,1,2014
810,34,IPC,1,2014
1824,420,IPC,1,2014
1824,506,IPC,1,2014
1824,504,IPC,1,2014
4446,468,IPC,2,2014
4446,409,IPC,1,2014
4446,120,IPC,2,2014
4446,471,IPC,2,2014
7115,143,IPC,1,2014
7115,188,IPC,1,2014
70,332,IPC,1,2014
70,147,IPC,1,2014
70,148,IPC,1,2014
70,149,IPC,1,2014
70,186,IPC,1,2014
70,188,IPC,1,2014
70,353,IPC,1,2014
4701,188,IPC,1,2014
314,420,IPC,1,2014
314,409,IPC,1,2014
314,406,IPC,1,2014
314,34,IPC,1,2014
2798,506,IPC,1,2014
2798,294,IPC,2,2014
2798,147,IPC,1,2014
2798,148,IPC,1,2014
2798,149,IPC,1,2014
2798,323,IPC,1,2014
5955,506,IPC,4,2014
5955,332,IPC,1,2014
5955,395,IPC,1,2014
5955,354,IPC,1,2014
5955,324,IPC,1,2014
5955,379,IPC,1,2014
5955,504,IPC,5,2014
5955,143,IPC,4,2014
5955,34,IPC,4,2014
5955,353,IPC,3,2014
5955,147,IPC,2,2014
5955,323,IPC,2,2014
5955,427,IPC,2,2014
5955,144,IPC,1,2014
5955,336,IPC,1,2014
5955,120,IPC,1,2014
5955,186,IPC,1,2014
5173,468,IPC,2,2014
5173,420,IPC,2,2014
5173,467,IPC,1,2014
5173,406,IPC,1,2014
5173,120,IPC,2,2014
5173,471,IPC,2,2014
5173,465,IPC,1,2014
5173,34,IPC,1,2014
3606,406,IPC,3,2014
3606,409,IPC,3,2014
3606,302,IPC,2,2014
3606,420,IPC,2,2014
3606,511,IPC,1,2014
3606,365,IPC,1,2014
3606,467,IPC,1,2014
3606,468,IPC,1,2014
3606,120,IPC,5,2014
3606,109,IPC,3,2014
3606,471,IPC,2,2014
3606,465,IPC,1,2014
3606,34,IPC,1,2014
3606,341,IPC,1,2014
3606,143,IPC,1,2014
3606,147,IPC,1,2014
3606,149,IPC,1,2014
3606,168,IPC,1,2014
4712,307,IPC,1,2014
4712,147,IPC,1,2014
4712,149,IPC,1,2014
4712,353,IPC,1,2014
2373,341,IPC,1,2014
2373,323,IPC,1,2014
5962,395,IPC,2,2014
5962,324,IPC,1,2014
5962,354,IPC,1,2014
5962,341,IPC,1,2014
5962,143,IPC,1,2014
3487,506,IPC,1,2014
3487,324,IPC,1,2014
3487,447,IPC,2,2014
3487,323,IPC,2,2014
3487,504,IPC,2,2014
3487,143,IPC,1,2014
3487,147,IPC,1,2014
3487,148,IPC,1,2014
3487,149,IPC,1,2014
3487,34,IPC,1,2014
1574,506,IPC,2,2014
1574,420,IPC,1,2014
1574,467,IPC,1,2014
1574,409,IPC,1,2014
1574,324,IPC,1,2014
1574,293,IPC,1,2014
1574,34,IPC,3,2014
1574,469,IPC,1,2014
1574,471,IPC,1,2014
1574,323,IPC,1,2014
1574,294,IPC,1,2014
747,34,IPC,2,2014
747,186,IPC,1,2014
747,294,IPC,1,2014
747,188,IPC,1,2014
6970,332,IPC,1,2014
6970,124,IPC,1,2014
6970,147,IPC,1,2014
6970,148,IPC,1,2014
6970,120,IPC,1,2014
6970,120,IPC,1,2014
7136,406,IPC,1,2014
7136,420,IPC,1,2014
7136,143,IPC,1,2014
7136,353,IPC,1,2014
7136,147,IPC,1,2014
7136,148,IPC,1,2014
7136,447,IPC,1,2014
7136,120,IPC,1,2014
7110,143,IPC,1,2014
7110,341,IPC,1,2014
7110,188,IPC,1,2014
826,431,IPC,1,2014
826,341,IPC,1,2014
826,143,IPC,1,2014
826,149,IPC,1,2014
1727,302,IPC,1,2014
1727,307,IPC,1,2014
1727,395,IPC,1,2014
1727,397,IPC,1,2014
1727,436,IPC,1,2014
1727,147,IPC,1,2014
1727,148,IPC,1,2014
1727,149,IPC,1,2014
37,153,IPC,2,2014
37,171,IPC,2,2014
37,307,IPC,2,2014
37,506,IPC,2,2014
37,171,IPC,1,2014
37,379,IPC,1,2014
37,153,IPC,1,2014
37,295,IPC,1,2014
37,332,IPC,1,2014
37,414,IPC,1,2014
37,431,IPC,1,2014
37,384,IPC,1,2014
37,313,IPC,1,2014
37,188,IPC,7,2014
37,341,IPC,4,2014
37,323,IPC,4,2014
37,353,IPC,3,2014
37,147,IPC,3,2014
37,149,IPC,3,2014
37,504,IPC,3,2014
37,148,IPC,2,2014
37,385,IPC,2,2014
37,34,IPC,2,2014
37,337,IPC,2,2014
37,120,IPC,1,2014
37,434,IPC,1,2014
37,288,IPC,1,2014
37,426,IPC,1,2014
37,448,IPC,1,2014
37,143,IPC,1,2014
37,298,IPC,1,2014
37,441,IPC,1,2014
37,342,IPC,1,2014
3967,506,IPC,1,2014
3967,307,IPC,1,2014
3967,147,IPC,3,2014
3967,148,IPC,3,2014
3967,341,IPC,3,2014
3967,323,IPC,3,2014
3967,353,IPC,3,2014
3967,149,IPC,2,2014
3967,504,IPC,2,2014
3967,342,IPC,1,2014
3967,34,IPC,1,2014
3967,427,IPC,1,2014
3967,188,IPC,1,2014
3967,337,IPC,1,2014
3967,338,IPC,1,2014
4736,171,IPC,2,2014
4736,506,IPC,1,2014
4736,324,IPC,1,2014
4736,307,IPC,1,2014
4736,188,IPC,3,2014
4736,143,IPC,2,2014
4736,283,IPC,2,2014
4736,144,IPC,2,2014
4736,341,IPC,2,2014
4736,147,IPC,1,2014
4736,148,IPC,1,2014
4736,149,IPC,1,2014
4736,323,IPC,1,2014
4736,337,IPC,1,2014
4736,504,IPC,1,2014
4736,290,IPC,1,2014
4736,120,IPC,1,2014
4736,291,IPC,1,2014
4736,186,IPC,1,2014
4736,427,IPC,1,2014
4736,353,IPC,1,2014
4736,447,IPC,1,2014
2912,147,IPC,3,2014
2912,34,IPC,3,2014
2912,427,IPC,2,2014
2912,149,IPC,2,2014
2912,323,IPC,2,2014
2912,341,IPC,2,2014
2912,148,IPC,1,2014
2912,336,IPC,1,2014
2912,294,IPC,1,2014
565,171,IPC,1,2014
565,506,IPC,1,2014
565,188,IPC,1,2014
565,143,IPC,1,2014
565,147,IPC,1,2014
565,341,IPC,1,2014
565,342,IPC,1,2014
565,149,IPC,1,2014
1075,146,IPC,1,2014
1075,147,IPC,1,2014
3750,153,IPC,3,2014
3750,506,IPC,2,2014
3750,307,IPC,1,2014
3750,332,IPC,1,2014
3750,295,IPC,1,2014
3750,295,IPC,1,2014
3750,143,IPC,4,2014
3750,149,IPC,4,2014
3750,147,IPC,3,2014
3750,504,IPC,2,2014
3750,323,IPC,2,2014
3750,341,IPC,2,2014
3750,120,IPC,1,2014
3750,283,IPC,1,2014
3750,188,IPC,1,2014
3750,189,IPC,1,2014
3750,448,IPC,1,2014
3750,342,IPC,1,2014
3750,120,IPC,1,2014
3750,153,IPC,1,2014
2193,153,IPC,3,2014
2193,506,IPC,2,2014
2193,307,IPC,1,2014
2193,332,IPC,1,2014
2193,295,IPC,1,2014
2193,295,IPC,1,2014
2193,143,IPC,4,2014
2193,149,IPC,4,2014
2193,147,IPC,3,2014
2193,504,IPC,2,2014
2193,323,IPC,2,2014
2193,341,IPC,2,2014
2193,448,IPC,1,2014
2193,342,IPC,1,2014
2193,120,IPC,1,2014
2193,153,IPC,1,2014
2193,120,IPC,1,2014
2193,283,IPC,1,2014
2193,188,IPC,1,2014
2193,189,IPC,1,2014
4497,188,IPC,1,2014
3236,506,IPC,1,2014
3236,143,IPC,1,2014
3236,294,IPC,1,2014
3236,34,IPC,1,2014
7226,324,IPC,1,2014
7226,332,IPC,1,2014
7226,143,IPC,2,2014
7226,147,IPC,2,2014
7226,149,IPC,2,2014
7226,353,IPC,2,2014
7226,148,IPC,1,2014
7226,336,IPC,1,2014
7226,427,IPC,1,2014
7226,34,IPC,1,2014
2662,324,IPC,1,2014
2662,379,IPC,1,2014
2662,341,IPC,1,2014
2662,323,IPC,1,2014
2662,504,IPC,1,2014
2662,34,IPC,1,2014
3242,247,IPC,1,2014
3242,188,IPC,2,2014
3242,427,IPC,1,2014
838,447,IPC,1,2014
838,427,IPC,1,2014
838,504,IPC,1,2014
838,34,IPC,1,2014
1950,308,IPC,1,2014
1950,384,IPC,1,2014
1950,143,IPC,1,2014
1950,147,IPC,1,2014
1950,148,IPC,1,2014
1950,149,IPC,1,2014
1950,34,IPC,1,2014
1950,323,IPC,1,2014
1950,341,IPC,1,2014
3087,188,IPC,1,2014
4962,395,IPC,1,2014
4962,325,IPC,1,2014
2488,174,IPC,1,2014
4812,326,IPC,1,2014
4812,324,IPC,1,2014
4812,323,IPC,1,2014
4812,34,IPC,1,2014
4812,353,IPC,1,2014
3351,448,IPC,1,2014
3351,427,IPC,1,2014
3351,34,IPC,1,2014
5252,420,IPC,2,2014
5252,406,IPC,2,2014
5252,386,IPC,1,2014
5252,504,IPC,1,2014
3671,451,IPC,1,2014
3671,143,IPC,1,2014
3671,147,IPC,1,2014
3671,149,IPC,1,2014
3671,355,IPC,1,2014
1547,332,IPC,1,2014
1547,353,IPC,1,2014
1547,294,IPC,1,2014
4464,171,IPC,2,2014
4464,188,IPC,2,2014
2163,143,IPC,2,2014
2163,149,IPC,2,2014
2163,147,IPC,1,2014
2163,447,IPC,1,2014
2163,427,IPC,1,2014
2163,144,IPC,1,2014
2163,120,IPC,1,2014
5581,153,IPC,1,2014
5581,153,IPC,1,2014
5581,295,IPC,1,2014
5581,143,IPC,1,2014
5581,188,IPC,1,2014
5581,294,IPC,1,2014
5581,509,IPC,1,2014
6285,468,IPC,2,2014
6285,420,IPC,1,2014
6285,467,IPC,1,2014
6285,365,IPC,1,2014
6285,188,IPC,2,2014
6285,147,IPC,2,2014
6285,471,IPC,2,2014
6285,341,IPC,2,2014
6285,143,IPC,1,2014
6285,323,IPC,1,2014
6285,427,IPC,1,2014
6285,148,IPC,1,2014
6285,151,IPC,1,2014
6285,465,IPC,1,2014
6285,109,IPC,1,2014
2911,332,IPC,2,2014
2911,506,IPC,1,2014
2911,188,IPC,2,2014
2911,186,IPC,2,2014
2911,147,IPC,1,2014
2911,294,IPC,1,2014
2911,427,IPC,1,2014
2911,353,IPC,1,2014
2911,341,IPC,1,2014
7580,302,IPC,1,2014
7445,406,IPC,1,2014
7445,420,IPC,1,2014
3499,371,IPC,1,2014
3499,435,IPC,1,2014
3499,332,IPC,1,2014
3499,506,IPC,1,2014
3499,143,IPC,3,2014
3499,147,IPC,2,2014
3499,341,IPC,2,2014
3499,342,IPC,2,2014
3499,120,IPC,1,2014
3499,109,IPC,1,2014
3499,146,IPC,1,2014
3499,189,IPC,1,2014
3499,353,IPC,1,2014
3499,504,IPC,1,2014
1685,420,IPC,1,2014
1685,468,IPC,1,2014
1685,406,IPC,1,2014
1685,477,IPC,1,2014
1685,465,IPC,1,2014
1685,471,IPC,1,2014
1685,200,IPC,1,2014
1685,120,IPC,1,2014
5704,379,IPC,1,2014
5704,147,IPC,1,2014
5704,448,IPC,1,2014
34,435,IPC,1,2014
34,506,IPC,1,2014
34,307,IPC,1,2014
34,341,IPC,3,2014
34,147,IPC,2,2014
34,323,IPC,2,2014
34,353,IPC,2,2014
34,149,IPC,2,2014
34,120,IPC,1,2014
34,143,IPC,1,2014
34,145,IPC,1,2014
34,150,IPC,1,2014
34,109,IPC,1,2014
34,186,IPC,1,2014
34,187,IPC,1,2014
34,283,IPC,1,2014
34,290,IPC,1,2014
34,188,IPC,1,2014
34,291,IPC,1,2014
34,148,IPC,1,2014
34,337,IPC,1,2014
34,338,IPC,1,2014
34,427,IPC,1,2014
34,504,IPC,1,2014
7103,409,IPC,1,2014
7103,420,IPC,1,2014
7103,468,IPC,1,2014
7103,120,IPC,1,2014
7103,471,IPC,1,2014
2582,354,IPC,1,2014
2582,506,IPC,1,2014
2582,253,IPC,1,2014
2582,332,IPC,1,2014
2582,504,IPC,3,2014
2582,114,IPC,2,2014
2582,342,IPC,1,2014
2582,34,IPC,1,2014
2582,143,IPC,1,2014
2582,323,IPC,1,2014
2582,149,IPC,1,2014
2582,441,IPC,1,2014
2582,427,IPC,1,2014
2582,447,IPC,1,2014
2582,223,IPC,1,2014
2582,224,IPC,1,2014
7603,153,IPC,2,2014
7603,124,IPC,1,2014
7603,109,IPC,1,2014
7603,500,IPC,1,2014
7603,147,IPC,1,2014
7603,341,IPC,1,2014
4335,420,IPC,5,2014
4335,406,IPC,3,2014
4335,468,IPC,2,2014
4335,467,IPC,1,2014
4335,324,IPC,1,2014
4335,307,IPC,1,2014
4335,120,IPC,4,2014
4335,465,IPC,2,2014
4335,471,IPC,1,2014
7113,324,IPC,2,2014
7113,452,IPC,1,2014
7113,323,IPC,2,2014
7113,147,IPC,2,2014
7113,148,IPC,2,2014
7113,294,IPC,1,2014
7113,427,IPC,1,2014
7113,143,IPC,1,2014
7113,341,IPC,1,2014
7113,188,IPC,1,2014
147,188,IPC,2,2014
147,171,IPC,2,2014
147,504,IPC,1,2014
147,143,IPC,1,2014
3161,506,IPC,1,2014
3161,504,IPC,1,2014
3491,332,IPC,1,2014
3491,324,IPC,1,2014
3491,420,IPC,1,2014
3491,406,IPC,1,2014
3491,34,IPC,2,2014
3491,143,IPC,1,2014
3491,147,IPC,1,2014
3491,148,IPC,1,2014
3491,149,IPC,1,2014
3491,353,IPC,1,2014
3491,323,IPC,1,2014
3491,427,IPC,1,2014
3491,188,IPC,1,2014
84,500,IPC,1,2014
84,34,IPC,1,2014
667,171,IPC,1,2014
2697,171,IPC,1,2014
1561,467,IPC,1,2014
1561,468,IPC,1,2014
1561,420,IPC,1,2014
1561,406,IPC,1,2014
1561,409,IPC,1,2014
1561,471,IPC,1,2014
1561,34,IPC,1,2014
1522,332,IPC,2,2014
1522,436,IPC,2,2014
1522,143,IPC,4,2014
1522,353,IPC,3,2014
1522,149,IPC,3,2014
1522,427,IPC,2,2014
1522,336,IPC,2,2014
1522,448,IPC,2,2014
1522,147,IPC,1,2014
1522,323,IPC,1,2014
1522,348,IPC,1,2014
3501,435,IPC,3,2014
3501,324,IPC,2,2014
3501,332,IPC,2,2014
3501,333,IPC,2,2014
3501,326,IPC,1,2014
3501,302,IPC,1,2014
3501,307,IPC,1,2014
3501,395,IPC,1,2014
3501,134,IPC,1,2014
3501,304,IPC,1,2014
3501,34,IPC,11,2014
3501,143,IPC,7,2014
3501,341,IPC,7,2014
3501,427,IPC,7,2014
3501,149,IPC,6,2014
3501,153,IPC,4,2014
3501,147,IPC,4,2014
3501,188,IPC,3,2014
3501,109,IPC,3,2014
3501,148,IPC,3,2014
3501,323,IPC,3,2014
3501,353,IPC,3,2014
3501,336,IPC,2,2014
3501,337,IPC,2,2014
3501,117,IPC,1,2014
3501,294,IPC,1,2014
3501,447,IPC,1,2014
2642,452,IPC,1,2014
2642,506,IPC,1,2014
2642,380,IPC,1,2014
2642,341,IPC,1,2014
2642,323,IPC,1,2014
2642,504,IPC,1,2014
2642,34,IPC,1,2014
3049,324,IPC,1,2014
3049,506,IPC,1,2014
750,145,IPC,1,2014
750,146,IPC,1,2014
750,147,IPC,1,2014
750,174,IPC,1,2014
3035,506,IPC,1,2014
3035,153,IPC,1,2014
3035,435,IPC,1,2014
3035,332,IPC,1,2014
3035,333,IPC,1,2014
3035,307,IPC,1,2014
3035,436,IPC,1,2014
3035,353,IPC,2,2014
3035,147,IPC,2,2014
3035,186,IPC,1,2014
3035,294,IPC,1,2014
3035,323,IPC,1,2014
3035,504,IPC,1,2014
3035,341,IPC,1,2014
3035,447,IPC,1,2014
3035,188,IPC,1,2014
3035,109,IPC,1,2014
3035,148,IPC,1,2014
3035,149,IPC,1,2014
5905,406,IPC,1,2014
5905,420,IPC,1,2014
1544,506,IPC,1,2014
1544,341,IPC,1,2014
1544,294,IPC,1,2014
1544,323,IPC,1,2014
1544,34,IPC,1,2014
2750,143,IPC,1,2014
2964,341,IPC,1,2014
2964,147,IPC,1,2014
2964,188,IPC,1,2014
2673,153,IPC,1,2014
2673,324,IPC,1,2014
2673,307,IPC,1,2014
2673,188,IPC,1,2014
2673,147,IPC,1,2014
2673,148,IPC,1,2014
2673,149,IPC,1,2014
2673,323,IPC,1,2014
2673,337,IPC,1,2014
2673,120,IPC,1,2014
1826,420,IPC,1,2014
846,143,IPC,1,2014
846,147,IPC,1,2014
846,148,IPC,1,2014
846,427,IPC,1,2014
846,447,IPC,1,2014
846,149,IPC,1,2014
4470,171,IPC,1,2014
4470,188,IPC,1,2014
5276,379,IPC,1,2014
5276,411,IPC,1,2014
5276,342,IPC,1,2014
5276,323,IPC,1,2014
5276,427,IPC,1,2014
5276,34,IPC,1,2014
1402,468,IPC,1,2014
1402,420,IPC,1,2014
1402,506,IPC,1,2014
1402,341,IPC,1,2014
1402,143,IPC,1,2014
1402,153,IPC,1,2014
1402,174,IPC,1,2014
1402,141,IPC,1,2014
1402,471,IPC,1,2014
1402,353,IPC,1,2014
1402,186,IPC,1,2014
1402,504,IPC,1,2014
2645,307,IPC,3,2014
2645,302,IPC,1,2014
2645,380,IPC,1,2014
2645,323,IPC,1,2014
2645,120,IPC,1,2014
2645,427,IPC,1,2014
2704,406,IPC,1,2014
2704,420,IPC,1,2014
2704,467,IPC,1,2014
2704,468,IPC,1,2014
2704,471,IPC,1,2014
2704,120,IPC,1,2014
2704,34,IPC,1,2014
3692,188,IPC,1,2014
2734,143,IPC,1,2014
2734,427,IPC,1,2014
2734,353,IPC,1,2014
2734,186,IPC,1,2014
2734,342,IPC,1,2014
88,188,IPC,1,2014
674,500,IPC,1,2014
2905,225,IPC,1,2014
2905,412,IPC,1,2014
2905,506,IPC,1,2014
2905,294,IPC,2,2014
2905,34,IPC,2,2014
2905,344,IPC,1,2014
2905,188,IPC,1,2014
2905,224,IPC,1,2014
2905,120,IPC,1,2014
2905,323,IPC,1,2014
4787,34,IPC,2,2014
4787,448,IPC,1,2014
4787,427,IPC,1,2014
5950,332,IPC,1,2014
5950,411,IPC,1,2014
5950,415,IPC,1,2014
5950,143,IPC,1,2014
5950,147,IPC,1,2014
5950,149,IPC,1,2014
5950,323,IPC,1,2014
5950,353,IPC,1,2014
5950,427,IPC,1,2014
5950,504,IPC,1,2014
4403,506,IPC,4,2014
4403,307,IPC,1,2014
4403,330,IPC,1,2014
4403,325,IPC,1,2014
4403,472,IPC,1,2014
4403,504,IPC,4,2014
4403,323,IPC,2,2014
4403,120,IPC,1,2014
4403,147,IPC,1,2014
4403,148,IPC,1,2014
4403,149,IPC,1,2014
4403,342,IPC,1,2014
4403,425,IPC,1,2014
1941,143,IPC,1,2014
1941,147,IPC,1,2014
1941,188,IPC,1,2014
1941,283,IPC,1,2014
1941,149,IPC,1,2014
2774,307,IPC,1,2014
2774,171,IPC,1,2014
2774,143,IPC,1,2014
2774,342,IPC,1,2014
2774,353,IPC,1,2014
2774,323,IPC,1,2014
2774,504,IPC,1,2014
2774,107,IPC,1,2014
2774,171,IPC,1,2014
6824,420,IPC,1,2014
1813,171,IPC,3,2014
1813,420,IPC,1,2014
1813,406,IPC,1,2014
2773,406,IPC,1,2014
2773,420,IPC,1,2014
2773,504,IPC,1,2014
1173,341,IPC,1,2014
1173,294,IPC,1,2014
1173,323,IPC,1,2014
1173,34,IPC,1,2014
4353,354,IPC,1,2014
4353,506,IPC,1,2014
4353,143,IPC,1,2014
4353,341,IPC,1,2014
4353,323,IPC,1,2014
2967,451,IPC,1,2014
2967,452,IPC,1,2014
2967,325,IPC,1,2014
2967,326,IPC,1,2014
2967,427,IPC,1,2014
2967,323,IPC,1,2014
956,332,IPC,1,2014
956,324,IPC,1,2014
956,326,IPC,1,2014
956,307,IPC,1,2014
956,147,IPC,4,2014
956,188,IPC,3,2014
956,283,IPC,3,2014
956,149,IPC,3,2014
956,143,IPC,2,2014
956,145,IPC,2,2014
956,148,IPC,1,2014
956,352,IPC,1,2014
3707,324,IPC,1,2014
3707,504,IPC,1,2014
888,435,IPC,1,2014
888,148,IPC,1,2014
888,341,IPC,1,2014
888,149,IPC,1,2014
2644,324,IPC,1,2014
2644,307,IPC,1,2014
2644,302,IPC,1,2014
2644,147,IPC,1,2014
2644,148,IPC,1,2014
2644,149,IPC,1,2014
2644,34,IPC,1,2014
2644,120,IPC,1,2014
342,143,IPC,2,2014
342,149,IPC,2,2014
342,147,IPC,2,2014
342,283,IPC,2,2014
342,188,IPC,1,2014
163,333,IPC,1,2014
163,325,IPC,1,2014
163,326,IPC,1,2014
163,307,IPC,1,2014
163,148,IPC,1,2014
163,149,IPC,1,2014
163,427,IPC,1,2014
2877,143,IPC,1,2014
2877,188,IPC,1,2014
2877,353,IPC,1,2014
2877,283,IPC,1,2014
5038,353,IPC,1,2014
7596,147,IPC,1,2014
7596,148,IPC,1,2014
7596,341,IPC,1,2014
953,427,IPC,1,2014
5875,420,IPC,1,2014
5875,406,IPC,1,2014
3266,431,IPC,1,2014
3266,506,IPC,1,2014
3266,143,IPC,3,2014
3266,149,IPC,3,2014
3266,283,IPC,2,2014
3266,341,IPC,1,2014
3266,447,IPC,1,2014
3266,186,IPC,1,2014
7183,409,IPC,2,2014
7183,406,IPC,1,2014
7183,420,IPC,1,2014
7183,500,IPC,2,2014
7183,34,IPC,1,2014
7183,188,IPC,1,2014
7183,341,IPC,1,2014
1912,451,IPC,1,2014
1912,143,IPC,1,2014
1912,147,IPC,1,2014
1912,353,IPC,1,2014
1912,149,IPC,1,2014
1978,143,IPC,1,2014
1978,145,IPC,1,2014
1978,147,IPC,1,2014
1978,341,IPC,1,2014
1978,149,IPC,1,2014
97,354,IPC,1,2014
97,506,IPC,1,2014
97,153,IPC,1,2014
97,341,IPC,1,2014
97,323,IPC,1,2014
97,294,IPC,1,2014
97,34,IPC,1,2014
97,143,IPC,1,2014
97,188,IPC,1,2014
97,353,IPC,1,2014
97,149,IPC,1,2014
1285,146,IPC,1,2014
1285,147,IPC,1,2014
1285,148,IPC,1,2014
1317,452,IPC,1,2014
1317,506,IPC,1,2014
1317,365,IPC,1,2014
1719,325,IPC,1,2014
1719,506,IPC,1,2014
1719,504,IPC,1,2014
4729,143,IPC,1,2014
4729,448,IPC,1,2014
4729,353,IPC,1,2014
4729,427,IPC,1,2014
339,420,IPC,2,2014
339,468,IPC,2,2014
339,406,IPC,1,2014
339,465,IPC,2,2014
339,471,IPC,2,2014
339,469,IPC,1,2014
3723,420,IPC,1,2014
2342,332,IPC,1,2014
2342,341,IPC,1,2014
2342,323,IPC,1,2014
2342,143,IPC,1,2014
2342,149,IPC,1,2014
2342,353,IPC,1,2014
2342,283,IPC,1,2014
4817,386,IPC,1,2014
4817,324,IPC,1,2014
4817,452,IPC,1,2014
4817,294,IPC,1,2014
4817,323,IPC,1,2014
4817,148,IPC,1,2014
4817,149,IPC,1,2014
4817,427,IPC,1,2014
2670,511,IPC,1,2014
2670,171,IPC,1,2014
2670,171,IPC,1,2014
2670,506,IPC,1,2014
2670,188,IPC,2,2014
2670,341,IPC,1,2014
2670,352,IPC,1,2014
2670,427,IPC,1,2014
2670,34,IPC,1,2014
1181,153,IPC,1,2014
1181,172,IPC,1,2014
5182,181,IPC,1,2014
5182,420,IPC,1,2014
5182,468,IPC,1,2014
5182,39,IPC,1,2014
5182,44,IPC,1,2014
5182,178,IPC,1,2014
5182,179,IPC,1,2014
5182,469,IPC,1,2014
5182,471,IPC,1,2014
5182,34,IPC,1,2014
371,324,IPC,1,2014
371,379,IPC,1,2014
371,147,IPC,3,2014
371,148,IPC,3,2014
371,149,IPC,3,2014
371,323,IPC,2,2014
371,427,IPC,2,2014
371,426,IPC,1,2014
371,337,IPC,1,2014
371,447,IPC,1,2014
489,307,IPC,1,2014
489,295,IPC,1,2014
489,379,IPC,1,2014
489,147,IPC,4,2014
489,149,IPC,4,2014
489,427,IPC,4,2014
489,148,IPC,3,2014
489,353,IPC,3,2014
489,423,IPC,1,2014
489,448,IPC,1,2014
489,323,IPC,1,2014
489,342,IPC,1,2014
489,504,IPC,1,2014
489,461,IPC,1,2014
489,471,IPC,1,2014
489,337,IPC,1,2014
489,143,IPC,1,2014
489,188,IPC,1,2014
489,385,IPC,1,2014
489,341,IPC,1,2014
2140,506,IPC,1,2014
2140,323,IPC,1,2014
2140,504,IPC,1,2014
2140,427,IPC,1,2014
2140,34,IPC,1,2014
296,143,IPC,2,2014
296,147,IPC,2,2014
296,149,IPC,1,2014
296,353,IPC,1,2014
296,283,IPC,1,2014
954,324,IPC,1,2014
954,332,IPC,1,2014
954,333,IPC,1,2014
954,143,IPC,5,2014
954,147,IPC,5,2014
954,283,IPC,5,2014
954,149,IPC,5,2014
954,148,IPC,2,2014
954,188,IPC,2,2014
954,500,IPC,1,2014
954,145,IPC,1,2014
954,323,IPC,1,2014
954,34,IPC,1,2014
954,353,IPC,1,2014
4456,506,IPC,1,2014
4456,328,IPC,1,2014
4456,327,IPC,1,2014
4456,384,IPC,1,2014
4456,379,IPC,1,2014
4456,147,IPC,2,2014
4456,323,IPC,2,2014
4456,120,IPC,1,2014
4456,188,IPC,1,2014
4456,149,IPC,1,2014
4456,427,IPC,1,2014
4456,341,IPC,1,2014
4456,500,IPC,1,2014
4456,447,IPC,1,2014
4456,347,IPC,1,2014
4456,109,IPC,1,2014
4456,34,IPC,1,2014
3263,499,IPC,7,2014
3263,500,IPC,7,2014
3263,501,IPC,7,2014
3263,502,IPC,7,2014
3388,354,IPC,1,2014
3879,394,IPC,1,2014
3947,181,IPC,1,2014
3947,341,IPC,2,2014
3947,143,IPC,1,2014
3947,323,IPC,1,2014
6333,506,IPC,1,2014
6333,495,IPC,1,2014
6333,147,IPC,1,2014
6333,341,IPC,1,2014
6333,336,IPC,1,2014
6333,120,IPC,1,2014
6333,148,IPC,1,2014
6333,349,IPC,1,2014
6333,309,IPC,1,2014
6308,153,IPC,3,2014
6308,153,IPC,1,2014
6308,295,IPC,1,2014
6308,505,IPC,1,2014
6308,153,IPC,1,2014
6308,153,IPC,2,2014
6308,504,IPC,1,2014
6308,143,IPC,1,2014
6308,183,IPC,1,2014
6308,188,IPC,1,2014
7156,143,IPC,1,2014
7156,188,IPC,1,2014
1954,333,IPC,1,2014
1954,143,IPC,2,2014
1954,147,IPC,2,2014
1954,283,IPC,2,2014
1954,149,IPC,2,2014
1954,188,IPC,1,2014
1954,109,IPC,1,2014
1954,114,IPC,1,2014
1954,427,IPC,1,2014
2317,323,IPC,1,2014
2317,341,IPC,1,2014
1417,420,IPC,1,2014
1417,468,IPC,1,2014
1417,406,IPC,1,2014
