Candidate,Constituency,Criminal Cases,Education,ID,Party,Sno,Total Assets,Total Liabilities,Year
VAIJANATH SANGRAM GAIKWAD,Mumbai North West,0,10th Pass,5405,BBM,7326,330000,0,2009
VAIKO,Virudhunagar,3,Post Graduate,9178,MDMK,7327,26896357,0,2009
VAIRAGHAR SUDHIR NATHA,Shirdi,0,Graduate,3668,IND,7328,115000,0,2009
VAIRAM TAMILARASI.V,Namakkal,0,Post Graduate,9010,ADMK,7329,4969895,0,2009
VAISHALI SAMBHAJIRAO DAREKAR,Kalyan,0,Graduate,5329,MNS,7330,3301856,0,2009
VAKIMSINH LAXMANSINH RAMLAVAT,Sabarkantha,0,12th Pass,2371,BSP,7331,125000,54000,2009
VALJIBHAI BADHABHAI BORICHA,Bhavnagar,0,Graduate,2588,BSP,7332,770000,808170,2009
VALJIBHAI LALLUBHAI SIROYA,Amreli,0,Literate,2234,IND,7333,452000,0,2009
VALJIBHAI POONAMCHANDRA DANICHA,Kachchh,1,Post Graduate,2106,INC,7334,2021256,503438,2009
VALLBHABHAI RAMBHAI KUNJADIA,Junagadh,0,Graduate,2191,ABMSD,7335,2965000,14000,2009
VALLEPU KRUPA RAO,Narasaraopet,0,8th Pass,4436,BJP,7336,2576000,0,2009
VALLEY ROSE HUNGYO,Outer Manipur,0,Not Given,2022,IND,7337,145000,0,2009
Vangala Shashi Bhushan Reddy,Kadapa,0,Others,4733,BJP,7338,164000,27000,2009
VARATHARAJAN T,Sriperumbudur,0,Graduate,8855,SHS,7339,4513000,505,2009
VARINDER BHARTI,Hoshiarpur,0,10th Pass,7923,LJP,7340,370500,0,2009
Varla Ramaiah,Tirupati,1,Graduate Professional,4762,TDP,7341,5308816,300000,2009
VARUN,Amroha,0,8th Pass,8670,IND,7342,35000,0,2009
Vasamsetty Satya,Kakinada,0,Graduate,4668,TDP,7343,24485000,5500000,2009
VASANTBHAI AUTABHAI CHRISTI,Kheda,1,12th Pass,2618,IND,7344,3679194,265000,2009
VASANTBHAI MANIBHAI SANGHAVI,Jamnagar,0,Graduate Professional,5799,ABJS,7345,4066689,0,2009
VASHRAMBHAI MAHANBHAI PATEL,Mumbai North,0,5th Pass,5391,IND,7346,68141063,615899,2009
VASHUDEV,Jalaun,0,8th Pass,5677,IND,7347,435000,0,2009
VASRAMBHAI PUNJABHAI KAMADIYA,Junagadh,1,5th Pass,2567,IND,7348,685578,0,2009
VASU L K M B,Vellore,2,12th Pass,8902,ADMK,7349,8344707,1209685,2009
VASU V,Kallakurichi,0,5th Pass,9006,IND,7350,180000,0,2009
VASU.S,Chennai Central,0,Graduate,8820,SP,7351,725000,0,2009
VASUDEVA GOWDA M. P.,Dakshina Kannada,0,12th Pass,5911,IND,7352,614000,0,2009
Vasudevan,Idukki,0,12th Pass,1571,IND,7353,7059000,1500000,2009
VASUDEVVISHARAD,Unnao,0,12th Pass,5561,IND,7354,1555000,60000,2009
VATAL NAGARAJ,Bangalore South,11,10th Pass,1165,KCVP,7355,22771000,0,2009
Vayakkal Madhu,Kollam,0,Graduate,1635,BJP,7356,2290000,0,2009
VAZIR SINGH,Sirsa,0,Post Graduate,6528,IND,7357,540000,132875,2009
VED PRAKASH,Bhiwani-Mahendragarh,0,5th Pass,6688,NSSP,7358,3558000,80000,2009
VED PRAKASH,New Delhi,0,10th Pass,7696,IND,7359,3635000,0,2009
VEDIRE SREERAM,Nalgonda,0,Post Graduate,545,BJP,7360,6365250,25207,2009
VEDPAL,Baghpat,1,8th Pass,7026,IND,7361,1000,0,2009
VEDUBHAI KAUTIKBHAI SIRSATH,Ahmedabad West,0,Literate,5787,IJP,7362,0,0,2009
VEENA SINGH (VEENA DIDI),Sidhi,0,Graduate,3297,IND,7363,106367000,0,2009
VEENA SINGH NETI,Sidhi,0,12th Pass,3292,GGP,7364,1825000,0,2009
VEERADURAI S,Madurai,0,Graduate,8588,IND,7365,420000,0,2009
VEERAMANI S,Chennai South,0,Graduate,8808,IND,7366,237128,0,2009
VEERAMANI.S,Thanjavur,0,10th Pass,9146,SP,7367,283500,0,2009
VEERAMUTHU G,Nagapattinam,0,Not Given,9137,BSP,7368,0,0,2009
VEERASAMY P,Nagapattinam,0,Post Graduate,9141,IND,7369,63400,0,2009
VEERENDRA KUMAR GOYAL,Bhind,0,12th Pass,5103,IND,7370,845719,8000,2009
VEERESH T.,Davanagere,0,12th Pass,5994,IND,7371,50000,0,2009
VEERPAL,Muzaffarnagar,0,8th Pass,6966,BSKP,7372,120479,0,2009
VEERPAL KAUR,Faridkot,0,Illiterate,7999,IND,7373,2055000,0,2009
VEIULUMUTHUKUMAR,Tirunelveli,0,12th Pass,9249,IND,7374,0,0,2009
VELAGAPUDI LAKSHMANA RAO,Guntur,0,10th Pass,4390,PPOI,7375,17792174,0,2009
VELAUDHAM M,Arani,0,Illiterate,8403,IND,7376,140000,0,2009
Velichala Rajendar Rao,Karimnagar,0,Post Graduate,350,PRAP,7377,22730000,0,2009
VELLAIPANDI G,Tenkasi,0,Graduate Professional,9223,INC,7378,1415000,36064,2009
VELMANI. P,Tiruchirappalli,0,12th Pass,8562,IND,7379,8000,0,2009
VELMATHI (TMT) N,Tirunelveli,0,Not Given,9237,LJP,7380,161000,40000,2009
VELMURUGAN C,Nilgiris,0,10th Pass,8487,IND,7381,2000000,0,2009
VELMURUGAN T N,Sriperumbudur,0,10th Pass,8877,IND,7382,788137,506500,2009
VELMURUGAN.V,Pollachi,0,Not Given,9068,AIVP,7383,60000,0,2009
VELU R,Arakkonam,0,Doctorate,8342,PMK,7384,13437568,0,2009
Vemuri Bhaskara Rao,Nellore,0,Graduate Professional,4755,LSP,7385,4330000,591000,2009
Venkata Ramana Babu Pilla,Anakapalle,0,10th Pass,1139,BSP,7386,6046173,1798837,2009
VENKATACHALAM A,Coimbatore,1,10th Pass,9057,IND,7387,100000,0,2009
VENKATARAMAN N.S.,Chennai South,0,Graduate,8775,DPK,7388,7564563,0,2009
Venkatesa Setty,Bangalore North,0,10th Pass,1707,IND,7389,276000,120000,2009
VENKATESAN D,Chennai South,0,8th Pass,8809,IND,7390,30000,0,2009
VENKATESAN M,Viluppuram,0,Graduate,8967,CPI(ML)(L),7391,183772,0,2009
VENKATESAN S S,Viluppuram,0,Graduate,8966,AIVP,7392,788250,0,2009
VENKATESH R,Mandya,0,10th Pass,6012,IND,7393,486668,0,2009
VENKATESH.R,Pollachi,0,Graduate,9079,IND,7394,15200000,0,2009
Venkatram Nayak,Chevella,0,Graduate,645,IND,7395,1283750,0,2009
VENKATRAMANI R,Mayiladuthurai,0,Others,9132,IND,7396,1180300,0,2009
VENU K,Kanniyakumari,0,Illiterate,8633,IND,7397,130000,0,2009
VENUGOPAL S.R,Tiruvannamalai,0,8th Pass,8389,IND,7398,35000,0,2009
VENUGOPAL.D,Tiruvannamalai,0,Others,8363,DMK,7399,57010000,1538546,2009
VENUGOPAL.P,Tiruvallur,0,Graduate Professional,8726,ADMK,7400,2074236,350000,2009
VENUGOPAL.P,Tiruvallur,0,8th Pass,8736,IND,7401,10000,0,2009
VENUGOPALA REDDY MODUGULA,Narasaraopet,2,Graduate Professional,4437,TDP,7402,27493309,51964,2009
VETRICHELVAN,Theni,0,10th Pass,8609,IND,7403,5300,0,2009
Viay Laxmi Sharma,Korba,0,Post Graduate,86,BSP,7404,245900,0,2009
VIBHAKAR SHASTRI,Fatehpur,0,Graduate,5698,INC,7405,6223727,0,2009
VIDESHI MAHATO,Dhanbad,0,Graduate,4242,JVD,7406,1000000,373582,2009
VIDHAN CHANDRA RANA,Patna Sahib,0,Graduate,7730,IND,7407,0,0,2009
VIDYA BHUSHAN,Gurdaspur,0,8th Pass,7873,IND,7408,20500,0,2009
VIDYA SAGAR,Gonda,0,Graduate,4062,AD,7409,641565,0,2009
VIDYA SAGAR METE,Bolpur,0,Not Given,7437,BSP,7410,505,0,2009
Vidyadevi Sahu,Raipur,0,Post Graduate,127,BSP,7411,229901,118124,2009
VIDYADHAR LAXMAN JOSHI,Thane,0,Post Graduate,5369,IND,7412,1625000,0,2009
Vidyapati Singh,Nawada,0,10th Pass,1344,LTSD,7413,8971857,2986423,2009
VIDYASAGAR SONKER,Machhlishahr,0,Graduate Professional,1810,BJP,7414,4507815,320000,2009
VIJAY,Muzaffarnagar,0,12th Pass,6958,IND,7415,483200,0,2009
VIJAY BAHADUR SINGH,Hamirpur,0,Graduate Professional,5680,BSP,7416,42956873,623689,2009
VIJAY BAHUGUNA,Tehri Garhwal,0,Graduate Professional,8225,INC,7417,13501773,0,2009
VIJAY CHAUGULE,Thane,0,5th Pass,5368,IND,7418,118200,0,2009
VIJAY DEVRAO DHAKATE,Nagpur,0,8th Pass,193,IND,7419,55000,80000,2009
VIJAY DUBEY,Kushi Nagar,2,12th Pass,1376,BJP,7420,8913000,0,2009
VIJAY GOEL,New Delhi,0,Post Graduate,7664,BJP,7421,37006912,160,2009
VIJAY HANS,Jalandhar,0,10th Pass,7911,DBSP,7422,4500,800000,2009
VIJAY INDER SINGLA,Sangrur,0,12th Pass,6861,INC,7423,34777859,374957,2009
VIJAY JUAATHA,Deoria,0,Graduate,1865,IND,7424,596000,0,2009
VIJAY KUMAR,Phulpur,0,Literate,3925,GMS,7425,750000,0,2009
VIJAY KUMAR,Patna Sahib,0,12th Pass,7717,RJD,7426,24735299,315000,2009
Vijay kumar,Jodhpur,2,Graduate,5968,IND,7427,1304,0,2009
VIJAY KUMAR,Morena,0,Graduate,5089,IND,7428,1281513,0,2009
VIJAY KUMAR,Nalanda,0,10th Pass,6480,JPS,7429,147000,0,2009
VIJAY KUMAR CHOUDHARY,Supaul,0,10th Pass,7530,IND,7430,70000,0,2009
VIJAY KUMAR GOEL,Ludhiana,0,10th Pass,7973,IND,7431,44426079,0,2009
VIJAY KUMAR JAIN,Guna,1,5th Pass,5143,IND,7432,1993000,0,2009
VIJAY KUMAR MAURYA,Ambedkar Nagar,0,10th Pass,4004,RASD,7433,470300,0,2009
VIJAY KUMAR PATEL,Nalanda,0,12th Pass,6481,LM,7434,390000,0,2009
VIJAY KUMAR SAH,Purnia,0,12th Pass,4953,IND,7435,202500,8285,2009
VIJAY KUMAR SHARMA,East Delhi,2,Graduate Professional,7591,BPD,7436,1851000,0,2009
VIJAY KUMAR SHUKLA,Vaishali,16,Post Graduate,3149,JD(U),7437,30804082,218123,2009
VIJAY NAMDEO PAWAR,Dindori,0,Literate,3536,IND,7438,623300,0,2009
VIJAY NATH,Tehri Garhwal,0,8th Pass,8236,IND,7439,525000,0,2009
VIJAY PAL,Fatehpur Sikri,0,Literate,7199,JPS,7440,1690000,0,2009
VIJAY PASWAN,Jamui,0,8th Pass,2351,IND,7441,905000,0,2009
VIJAY PRAKASH,Nagina,0,Post Graduate,8046,PECP,7442,4400000,0,2009
VIJAY PRAKASH JAISWAL,Varanasi,1,10th Pass,1911,AD,7443,3536054,306672,2009
Vijay Raj Singh,Bangalore Central,1,Post Graduate,2447,BSP,7444,39080502,975000,2009
VIJAY SAH,Araria,0,8th Pass,7508,IND,7445,25200,0,2009
VIJAY SHANKAR,Allahabad,0,8th Pass,3952,BSA,7446,4000,0,2009
VIJAY SINGH,Karauli-Dholpur,0,Not Given,6268,IND,7447,720000,0,2009
VIJAY SINGH CHAUHAN,Kannauj,0,12th Pass,8340,MD,7448,6225000,100000,2009
VIJAY SINGH RAJPOOT,Damoh,0,12th Pass,5191,IND,7449,70000,0,2009
VIJAY SINGH YADAV,Pataliputra,0,12th Pass,7781,INC,7450,45544336,1633744,2009
VIJAY SURAJSING MADAVI,Gadchiroli-Chimur,0,12th Pass,216,GGP,7451,0,0,2009
Vijaya Bhaskar N,Bangalore Central,0,Graduate,1769,IND,7452,14812000,1650000,2009
VIJAYA RAJENDHAR T,Kallakurichi,0,Post Graduate,9007,IND,7453,143076637,4633000,2009
VIJAYA SHANTHI .M,Medak,0,10th Pass,284,TRS,7454,271066905,0,2009
VIJAYAKUMAR,Chennai Central,0,Graduate Professional,8821,PPOI,7455,4826336,0,2009
VIJAYAKUMAR,Vellore,1,Graduate,8922,IND,7456,2575000,0,2009
VIJAYAKUMAR C,Coimbatore,0,Graduate Professional,9056,IND,7457,10000,0,2009
VIJAYAKUMAR S,Sriperumbudur,0,12th Pass,8856,LJP,7458,520000,0,2009
VIJAYALAKSHMI.S,Thanjavur,0,10th Pass,9154,IND,7459,925000,124,2009
VIJAYAN A K S,Nagapattinam,0,12th Pass,9136,DMK,7460,7205000,1127000,2009
Vijayan Ambalakkad,Palakkad,0,8th Pass,1524,IND,7461,455100,3655,2009
VIJAYAN S,Virudhunagar,0,8th Pass,9189,IND,7462,591000,198,2009
VIJAYARAJ M,Nilgiris,0,10th Pass,8480,RPI(A),7463,0,0,2009
VIJAYEE RAM,Machhlishahr,0,Post Graduate,1813,ASP,7464,50000,0,2009
VIJAYKUMAR BHAGWANRAO UGHADE,Solapur,0,Not Given,3747,IND,7465,3000,0,2009
VIJAYKUMAR HARIBHAI PATEL,Bardoli,0,Graduate,4519,MJP,7466,3736000,85000,2009
VIJAYKUMAR JEENADATH UPADYA,Belgaum,0,10th Pass,2044,IND,7467,90000,0,2009
VIJAYKUMAR MANJIBHAI VATHEL,Ahmedabad West,0,Not Given,2540,AIMF,7468,88000,0,2009
VIJAYPAL SINGH SHYORAN VIVEK,Jaipur,0,Graduate Professional,6235,IND,7469,361100,0,2009
VijayPaswan,Aurangabad,0,12th Pass,931,BSKP,7470,58000,0,2009
VijayShankerDubey,Siwan,1,Graduate,897,INC,7471,6140072,0,2009
VIJAYWANT KUMAR CHOUDHARY,Ujiarpur,2,12th Pass,3174,BSP,7472,22041820,1211380,2009
VIJENDER KHARI,Chandni Chowk,0,10th Pass,7578,IND,7473,4951000,165000,2009
VIJENDER PAL SINGH,Bhilwara,0,Graduate,4609,BJP,7474,40058102,1369673,2009
VIJENDRA CHAUDHARY,Muzaffarpur,2,Graduate,3143,IND,7475,6321000,385000,2009
Vijendra Nath Upadhyay,Buxar,0,Doctorate,842,SHS,7476,55000,0,2009
VIJENDRA SINGH,Churu,0,10th Pass,6179,JKNPP,7477,5115500,108000,2009
VIKAS KUMAR,Mumbai South Central,0,Post Graduate,5472,IND,7478,7813000,1800000,2009
VIKAS RAJARAM DAMLE,Ramtek,0,Graduate,1962,RPI(KH),7479,651460,0,2009
VIKRAM NARENDRA BOKE,Pune,1,Post Graduate,3604,IND,7480,54397700,3969952,2009
VIKRAM SETH,East Delhi,0,Graduate,7600,IND,7481,7576363,0,2009
VIKRAM SINGH,Bhiwani-Mahendragarh,0,Graduate Professional,6678,BSP,7482,23908455,0,2009
VIKRAM UTTAM KASABE,Solapur,0,Others,3746,IND,7483,22000,0,2009
VIKRAMADITYA OMPRAKASH DHIMAN,Pune,0,Post Graduate,3581,RSPS,7484,203000,0,2009
VIKRAMBHAI ARJANBHAI MADAM,Jamnagar,0,Graduate,2178,INC,7485,15590109,400000,2009
VIKRANT SEXENA,Jalore,0,Graduate Professional,6358,IND,7486,2729000,846590,2009
VILAS DIPAK KHAMBE,Thane,0,Not Given,5370,IND,7487,0,0,2009
VILAS VITHOBA LANDE,Shirur,1,5th Pass,3630,NCP,7488,168343573,61821809,2009
VILASRAO KHANVILKAR,Ratnagiri Sindhudurg,0,5th Pass,3787,ABHM,7489,80100,0,2009
VIMAL SINGH BHADAURIA,Akbarpur,0,12th Pass,5656,ABAS,7490,65000,0,2009
VIMAL VERMA,Kaiserganj,0,10th Pass,4039,IND,7491,665000,0,2009
VIMALA SONDHIA,Rewa,0,Illiterate,3279,LJP,7492,1790000,0,2009
VIMALADEVI.S.,Erode,0,12th Pass,8451,IND,7493,26129000,0,2009
VINAI KUMAR,Bansgaon,0,10th Pass,1909,IND,7494,34600,0,2009
VINAY KATIYAR,Ambedkar Nagar,2,Graduate,3996,BJP,7495,20715092,9143880,2009
VINAY KUMAR ALIAS VINNU,Shrawasti,4,Doctorate,4042,INC,7496,15743200,589157,2009
VINAY PANDEY,Sant Kabir Nagar,0,Graduate,4128,IND,7497,45000,0,2009
VINAY SHAKYA,Mainpuri,1,Post Graduate,7206,BSP,7498,9530440,900000,2009
VINAYAK MALLYA,Udupi Chikmagalur,0,8th Pass,6017,IND,7499,215000,25000,2009
VINAYAK SHRIRAM BHISE,Hingoli,10,12th Pass,769,KM,7500,778000,0,2009
VINAYKUMAR RAMANBHAI PUROHIT,Vadodara,2,Graduate Professional,2647,BSP,7501,1157105,0,2009
VINCENT H PALA,Shillong,0,Graduate Professional,2027,INC,7502,251618190,0,2009
VINDESHWAR Ram,Samastipur,1,Post Graduate,3196,BSP,7503,955931,20050,2009
VINDHACHAL,Salempur,0,Literate,1722,IND,7504,0,0,2009
VINESH KUMAR,Kaiserganj,0,10th Pass,4038,IND,7505,315000,0,2009
VINIT KUMAR MAHESHWARI,Bhilwara,0,10th Pass,5880,JGP,7506,20097,4000,2009
VINOBHAGANDHI.C.H,Chennai North,0,Graduate,8764,IND,7507,275000,0,2009
VINOD,Ghaziabad,3,10th Pass,7746,IND,7508,696000,0,2009
VINOD,Mathura,0,Graduate Professional,7139,IND,7509,61430,0,2009
VINOD,Pratapgarh,0,Literate,3889,IND,7510,270000,0,2009
VINOD,Azamgarh,0,10th Pass,1158,JPS,7511,30000,0,2009
VINOD ANAND SINH,Pune,0,10th Pass,3582,PTSS,7512,3002000,0,2009
VINOD DINANATH MESHRAM,Chandrapur,0,10th Pass,786,IND,7513,515000,0,2009
VINOD DIWAR GOUND,Sagar,0,12th Pass,5152,GGP,7514,155000,0,2009
VINOD DUKHIYA,Chandni Chowk,0,Graduate,7558,ABHM,7515,17043200,0,2009
Vinod K,Kozhikode,0,10th Pass,1495,IND,7516,1000,0,2009
VINOD KHANNA,Gurdaspur,0,Graduate,7863,BJP,7517,351755273,0,2009
VINOD KUMAR,Agra,0,Post Graduate,7152,IND,7518,525100,0,2009
VINOD KUMAR,Bhiwani-Mahendragarh,0,Graduate,6692,IND,7519,2245000,0,2009
VINOD KUMAR,Farrukhabad,0,Not Given,7253,IND,7520,394000,0,2009
VINOD KUMAR,Fatehpur Sikri,0,Post Graduate,7181,IND,7521,36676657,2200000,2009
VINOD KUMAR,Machhlishahr,0,12th Pass,1820,IND,7522,155000,0,2009
Vinod Kumar Boinapally,Karimnagar,0,Graduate Professional,348,TRS,7523,50776910,118258,2009
VINOD KUMAR PANDEY,Shrawasti,0,12th Pass,4050,IND,7524,260000,0,2009
VINOD KUMAR PITTI,Nagaur,30,Graduate,7778,IND,7525,199763513,0,2009
VINOD KUMAR RAJBHAR,Basti,0,12th Pass,4100,SBSP,7526,41504,0,2009
VINOD KUMAR SINGH ALIAS PANDIT SINGH,Gonda,0,12th Pass,4055,SP,7527,6057015,0,2009
VINOD RAI,Sant Kabir Nagar,0,Graduate,4122,NLHP,7528,10901909,0,2009
VINOD SHUKLA,Gorakhpur,0,Post Graduate,1228,IND,7529,77000,0,2009
VINODBHAI VIRJIBHAI SAGATHIYA,Jamnagar,0,Not Given,2179,IND,7530,0,0,2009
VIQUARUL HASAN KHAN,Pilibhit,0,Post Graduate,8106,IND,7531,2115000,0,2009
VIRABHAI MALDEBHAI GOJIYA,Jamnagar,0,Not Given,5795,IND,7532,230500,1300,2009
VIRAMBHAI NATHUBHAI VALA,Junagadh,0,Literate,2425,IND,7533,155000,0,2009
VIRBHADRA SINGH,Mandi,0,Post Graduate,7830,INC,7534,225228748,628864,2009
VIRENDER KASHYAP,Shimla,0,Post Graduate,7842,BJP,7535,3434928,0,2009
VIRENDER SINGH,Kurukshetra,0,Graduate,6517,IND,7536,74000,0,2009
VIRENDRA KUMAR,Tikamgarh,0,Doctorate,5161,BJP,7537,2551466,0,2009
VIRENDRA PAL SINGH,Phulpur,0,Graduate Professional,3937,IND,7538,11027000,0,2009
VIRENDRA PRADHAN,Dhanbad,2,8th Pass,4243,LJP,7539,63306146,0,2009
VIRENDRA TARACHANDJI PUGLIA,Chandrapur,0,12th Pass,231,IND,7540,8661000,0,2009
VIRENDRA VISHWAKARMA,Akbarpur,0,Graduate Professional,5661,IND,7541,1254600,0,2009
Viresham Nalimela,Karimnagar,0,Graduate Professional,1011,BSP,7542,37880000,1276000,2009
VIRUBHAI NARANBHAI VANZARA,Ahmedabad East,0,Literate,5778,BSP,7543,2506374,1000000,2009
VISHAMBHAR DAYAL,Misrikh,0,Graduate,5534,RCP,7544,1174300,200000,2009
VISHAN LAL BASHNKAR,Tikamgarh,0,Illiterate,5163,PRSP,7545,230000,0,2009
VISHANLAL AGARWAL (GOKAL M.P.),Morena,0,10th Pass,5076,SVSP,7546,51000,600000,2009
VISHNU BHAGWAN,Kurukshetra,1,Post Graduate,6519,IND,7547,11338000,76105,2009
VISHNU DAS,Indore,0,Post Graduate,5273,IND,7548,300502,166000,2009
VISHNU KASINATH TAWKAR,Yavatmal-Washim,0,Graduate,237,IND,7549,25000,0,2009
Vishu Deo Sai,Raigarh,0,10th Pass,73,BJP,7550,2302000,0,2009
VISHVESHWAR BHAGAT,Balaghat,0,Others,3335,INC,7551,28360000,50000,2009
VISHWA MOHAN KUMAR,Supaul,0,Post Graduate,7519,JD(U),7552,6689616,440179,2009
VISHWA VIJAY KUMAR VIDHYARTHI,Hajipur,0,12th Pass,3169,IND,7553,1251300,2000,2009
VISHWANATH,Anandpur Sahib,0,8th Pass,7938,SHS,7554,1938000,0,2009
VISHWANATH DATTU PATIL,Mumbai North East,0,8th Pass,5422,RSPS,7555,149865,0,2009
VISHWANATH GOTUJI JAMNEKAR,Amravati,0,Graduate,176,IND,7556,1200000,0,2009
VISHWANATH KEJRIWAL,Kishanganj,0,Graduate,4919,IND,7557,9340000,0,2009
VISHWASWAROOP MAURYA,Fatehpur,0,12th Pass,5704,ABAS,7558,580000,0,2009
Viswambaran,Ernakulam,0,Post Graduate,1563,IND,7559,4491000,1272000,2009
VISWANATH KHINCHI,Alwar,0,Graduate,6252,RJVP,7560,2039000,421000,2009
VISWANATHAN S A,Viluppuram,0,5th Pass,8978,IND,7561,75000,0,2009
VISWANATHAN.E,Chennai Central,1,Post Graduate,8822,MMKA,7562,50515000,0,2009
VISWANATHAN.P,Kancheepuram,0,Graduate,8881,INC,7563,5685495,2246494,2009
VITTAL RAO D,Mahbubnagar,1,Graduate,48,INC,7564,60409958,4500000,2009
VITTHALBHAI HANSRAJBHAI RADADIYA,Porbandar,20,Graduate,2177,INC,7565,20675722,0,2009
VITTHALBHAI MAGANBHAI SOLANKI,Ahmedabad West,0,10th Pass,2388,IND,7566,95000,0,2009
VITTHALBHAI VENIBHAI VASAVA (BHIL),Chhota Udaipur,0,10th Pass,4491,IND,7567,631427,0,2009
VIVEK APTE,Morena,0,Post Graduate,5090,IND,7568,915000,0,2009
VIVEK CHAUHAN,Agra,0,Literate,7157,RSMD,7569,27150,0,2009
VIVEK SHARAD PATIL,Raver,0,Graduate,3484,IND,7570,320000,0,2009
VIVEKA NAND JHA,Jhanjharpur,0,Graduate,3108,IND,7571,2227000,425000,2009
VIVEKA NAND JHA,Banka,0,Graduate,5043,RDMP,7572,60000,0,2009
Vivekanandan,Attingal,0,5th Pass,1660,IND,7573,175000,0,2009
VIVEKANANDHAM.K.S,Namakkal,0,Others,9032,IND,7574,257000,0,2009
VJAY PASHWANI,Jaipur,0,8th Pass,4628,BSP,7575,12200000,850000,2009
Vonteri Jaipal,Warangal,0,Post Graduate,554,BJP,7576,1950000,0,2009
VRADHI CHAND KUMAWAT,Jaipur Rural,0,Post Graduate,6214,IND,7577,2460000,137500,2009
VRIHAMADEV,Sambhal,0,Literate,8079,IND,7578,150000,0,2009
VRINDAVAN AHIRWAR,Tikamgarh,0,12th Pass,5173,IND,7579,163000,0,2009
WAGH GANGADHAR RADHAJI,Shirdi,0,10th Pass,3667,IND,7580,192857,0,2009
WAGHMARE AATISH RAMCHANDRA,Mumbai North Central,0,10th Pass,5449,IND,7581,10000,32000,2009
WAHENGBAM NIPAMACHA SINGH,Inner Manipur,0,Post Graduate,3814,BJP,7582,2956619,2060,2009
WAKCHOURE BHAUSAHEB RAJARAM,Shirdi,0,Post Graduate,3655,SHS,7583,17860515,2427069,2009
WALIUR RAHAMAN,Barasat,0,Graduate,8149,MUL,7584,450000,0,2009
WARPUDKAR SURESH AMBADASRAO,Parbhani,0,Graduate,274,NCP,7585,26897000,3331000,2009
WASI AHMAD,Aonla,0,Not Given,8681,MMUP,7586,7320169,0,2009
WASNIK MUKUL BALKRISHNA,Ramtek,1,Post Graduate,186,INC,7587,3111932,0,2009
WASNIK SUNIL MANIRAM,Bhandara-Gondiya,0,12th Pass,1399,RP(K),7588,607000,0,2009
WASUDEORAO KHADE GURUJI,Akola,0,Post Graduate,157,IND,7589,661000,0,2009
WAZID ALI,Farrukhabad,0,Not Given,7262,IJP,7590,585700,0,2009
WILSON,Kanniyakumari,0,12th Pass,8632,IND,7591,0,0,2009
WILSON PAUL.S,Chennai Central,0,Graduate Professional,8845,IND,7592,3340000,548000,2009
WING COMMANDER SURJIT SINGH,South Delhi,0,Post Graduate,7716,IND,7593,7200000,1271558,2009
Y Munikrishnaiah,Tirupati,0,Graduate,4770,IND,7594,4535120,350000,2009
Y Ramesh Reddy,Kadapa,1,Not Given,4747,IND,7595,5114000,0,2009
Y Ramulu,Nizamabad,0,Graduate,1020,BSP,7596,0,0,2009
Y Shekara Reddy,Kadapa,1,8th Pass,4742,RP(A),7597,830000,50000,2009
Y Subramanyeswara Rao (Mani),Machilipatnam,0,10th Pass,4710,IND,7598,502000,0,2009
Y.A.SIDDALINGEGOWDA,Chikkballapur,0,Not Given,6444,IND,7599,35300000,2000000,2009
Y.Chinnapa,Bangalore Rural,0,Graduate,1620,IND,7600,1600000,0,2009
Y.S. Jagan Mohan Reddy,Kadapa,0,Graduate,2822,INC,7601,728151658,66396966,2009
Y.Shankar Goud,Medak,0,Post Graduate,956,BSP,7602,3336000,0,2009
Y.V.S.V. PRASADA RAO (YERNENI PRASADA RAO),Eluru,0,Graduate,4374,PPOI,7603,4315000,373750,2009
Yaddanapudi Ranga Rao,Visakhapatnam,0,Doctorate,1136,IND,7604,6038000,0,2009
YADLAPATI SWARUPARANI,Guntur,0,Graduate,4383,BJP,7605,69021000,1450000,2009
YADRAM,Nagina,0,Graduate,8050,IND,7606,1097205,0,2009
YADRAM PANKAJ,Mathura,2,10th Pass,7141,BSP(K),7607,5038200,0,2009
YADUNATH,Azamgarh,0,Literate,1159,IND,7608,4195000,0,2009
Yalagandula Ramu,Nalgonda,0,10th Pass,59,IND,7609,0,0,2009
Yalamanchili Prasad,Visakhapatnam,1,Graduate,45,IND,7610,1430000,150000,2009
Yalangi Ramesh,Amalapuram,0,Graduate Professional,4691,IND,7611,520000,0,2009
YAMPATI VEERANJANEYA REDDY,Narasaraopet,0,10th Pass,4446,IND,7612,0,0,2009
YARRAKULA TULASI RAM YADAV,Guntur,0,Not Given,4389,SP,7613,200000,0,2009
YASH PAL NAGAR,Faridabad,0,Graduate,6743,IND,7614,37599494,0,2009
Yashbanta Narayan Singh Laguri,Keonjhar,6,Graduate,2050,BJD,7615,575000,15000000,2009
YASHPAL,Kurukshetra,0,Others,6514,IND,7616,11166550,0,2009
YASHPAL,Gurgaon,0,5th Pass,6716,LJP,7617,1147300,0,2009
YASHPAL ARYA,Almora,0,12th Pass,8259,LJP,7618,9600,200000,2009
YASHVIR SINGH,Nagina,1,12th Pass,8039,SP,7619,784562,0,2009
Yashwant Manohar Sutar,Chikkodi,0,10th Pass,2318,IND,7620,1050000,700000,2009
YASHWANT NARAYAN DESAI,Maval,0,12th Pass,3572,IND,7621,495000,0,2009
Yashwant Sahu,Raipur,0,Graduate,438,IND,7622,5000000,0,2009
